survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTF,99.0,99.0,99.0,16.322285449656025,15.590309922634114,99.0,16.25909996032715,15.634599685668945,15.401200294494629,15.3125,133.05292109901015,46.64888953338864
ZTF,99.0,99.0,99.0,17.528590630555392,16.951616290737437,16.69773221377794,17.49329948425293,16.98110008239746,16.760700225830078,16.66790008544922,5.1084427805406385,24.152614668502604
ZTF,99.0,99.0,99.0,16.422668075749527,15.97756675463856,15.816139119801733,16.38360023498535,16.00790023803711,15.864100456237793,15.831999778747559,355.719129787882,27.419222980772517
ZTF,99.0,99.0,99.0,17.125673650196322,99.0,99.0,17.085599899291992,16.396799087524414,16.101699829101562,15.962699890136719,283.3145088458703,31.003178526012817
ZTF,17.83618177238057,17.389857799437443,17.228292603364732,99.0,99.0,99.0,17.801300048828125,17.43000030517578,17.287500381469727,17.2539005279541,8.190355310843389,44.121118786494804
ZTF,99.0,99.0,99.0,16.62611569112827,16.20864536876703,16.046324666008275,16.593399047851562,16.243799209594727,16.090599060058594,16.046499252319336,320.5713946691336,11.13336704153326
ZTF,99.0,99.0,99.0,14.425353769440875,13.930369520251231,99.0,14.407500267028809,13.980299949645996,13.827799797058105,13.803400039672852,310.0818958725661,-2.8867202534503487
ZTF,99.0,99.0,99.0,16.45340890631106,15.828748396493635,15.555704681786654,16.427499771118164,15.88479995727539,15.61520004272461,15.500100135803223,73.72846524735603,10.462506310896712
ZTF,99.0,99.0,99.0,16.443924581918107,15.631186742476075,99.0,16.38920021057129,15.690699577331543,15.360600471496582,15.215200424194336,99.75306614251193,62.43573613407926
ZTF,15.92906757604255,99.0,99.0,99.0,99.0,99.0,15.89799976348877,15.228099822998047,14.89009952545166,14.731800079345703,334.5728696966641,45.00934899585801
ZTF,99.0,99.0,99.0,17.178552531764804,16.405597310418145,99.0,17.14940071105957,16.45170021057129,16.195199966430664,16.043100357055664,104.89199180549348,32.48283390792661
ZTF,15.265665394224506,14.73818585840922,14.516666388308856,99.0,99.0,99.0,15.249600410461426,14.769800186157227,14.547200202941895,14.468000411987305,86.13058151914215,57.36424270913119
ZTF,99.0,99.0,99.0,17.853274418618344,17.49950269819105,99.0,17.822500228881836,17.518299102783203,17.41069984436035,17.393199920654297,121.70914614577057,39.39400653315176
ZTF,17.25881466266666,16.40303106289079,16.104777730714876,99.0,99.0,99.0,17.196800231933594,16.458799362182617,16.161699295043945,16.047399520874023,8.118802339749507,44.76135312908179
ZTF,99.0,99.0,99.0,15.794660630782822,15.153207237529724,14.899277562738964,15.749799728393555,15.199700355529785,14.963800430297852,14.861700057983398,256.85520125888195,17.988791901592794
ZTF,99.0,99.0,99.0,15.923628341029058,15.255880805525244,99.0,15.883500099182129,15.303099632263184,15.09000015258789,15.018500328063965,134.5356262440062,34.61937872869451
ZTF,99.0,99.0,99.0,99.0,99.0,17.093826961673642,17.678800582885742,17.30590057373047,17.134199142456055,17.100500106811523,270.335479269706,31.666623176816458
ZTF,99.0,99.0,99.0,17.876166491448934,17.134246325135766,99.0,17.804899215698242,17.167600631713867,16.92690086364746,16.84079933166504,85.72641237690435,-24.848411616296396
ZTF,17.857581081470308,17.349547297953173,17.162555462849447,99.0,99.0,99.0,17.831600189208984,17.392200469970703,17.213699340820312,17.16939926147461,244.42623895491062,58.33482101269706
ZTF,17.369158426839967,16.674466441200117,16.428423515843555,99.0,99.0,99.0,17.350400924682617,16.71739959716797,16.492700576782227,16.404399871826172,334.14151140309724,35.778572293875044
ZTF,99.0,99.0,99.0,16.672187221905748,15.52286335683694,15.100627307565832,16.618000030517578,15.604900360107422,15.184000015258789,14.988100051879883,8.090448005262912,77.89975994872489
ZTF,99.0,99.0,99.0,16.37912124386996,15.6187059571171,15.322302491964711,16.332399368286133,15.679400444030762,15.393199920654297,15.269599914550781,356.2375287097987,27.110747860843933
ZTF,99.0,99.0,99.0,16.282170963141787,15.90758584335065,99.0,16.241199493408203,15.932000160217285,15.802200317382812,15.785400390625,121.80182395812308,39.3990757097725
ZTF,16.795038455800324,99.0,99.0,99.0,99.0,99.0,16.66629981994629,14.89780044555664,13.903200149536133,13.354000091552734,315.18736326939813,58.62029809290586
ZTF,99.0,99.0,99.0,17.869607944063713,17.41051684301089,17.234316779681823,17.83799934387207,17.43160057067871,17.275699615478516,17.237699508666992,257.206343298243,18.174066739689177
ZTF,17.06705195266642,15.753389576238739,99.0,99.0,99.0,99.0,16.995899200439453,15.855600357055664,15.280099868774414,15.029399871826172,82.95629972548113,-27.25353130144301
ZTF,99.0,99.0,99.0,16.39422614057696,15.914893119275419,99.0,16.381000518798828,15.955100059509277,15.79990005493164,15.76039981842041,322.5667777679154,-22.81432315585809
ZTF,99.0,99.0,99.0,99.0,99.0,16.06541116076331,17.542999267578125,16.58169937133789,16.15850067138672,15.951000213623047,270.3026042752908,32.26854719898402
ZTF,16.50732093709374,15.920161882779288,15.692992245041154,99.0,99.0,99.0,16.475500106811523,15.970600128173828,15.74899959564209,15.674799919128418,331.6494162430178,7.480526607923402
ZTF,17.309791212935984,16.62024448230484,16.33311288306658,99.0,99.0,99.0,17.28619956970215,16.671199798583984,16.406099319458008,16.299400329589844,243.75497235916754,58.255392486874946
ZTF,17.356802014935976,16.35291209370203,15.981282118082257,99.0,99.0,99.0,17.33989906311035,16.439300537109375,16.073400497436523,15.924200057983398,230.28630038347058,28.381800308188573
ZTF,16.466164919827303,16.045018355373088,99.0,99.0,99.0,99.0,16.43000030517578,16.078699111938477,15.95300006866455,15.932499885559082,82.96858776027867,-27.16310264012968
ZTF,16.931324311068767,16.30061501717039,16.037798677848958,99.0,99.0,99.0,16.897199630737305,16.336200714111328,16.108800888061523,16.02389907836914,323.14969077071567,23.063218066944266
ZTF,99.0,99.0,99.0,16.9488624589663,16.35849088386498,16.150013218032704,16.920400619506836,16.416200637817383,16.217300415039062,16.144399642944336,196.3851759538093,-10.240695115249416
ZTF,17.96442586169352,99.0,99.0,99.0,99.0,99.0,17.951900482177734,17.39780044555664,17.19420051574707,17.0851993560791,283.06237056749507,30.883687911211588
ZTF,99.0,99.0,99.0,14.483597941403707,14.111144021198404,13.959237552856164,14.470800399780273,13.81820011138916,14.009900093078613,14.0024995803833,40.10188814539917,20.372532392400892
ZTF,99.0,99.0,99.0,16.044216016383906,15.609961618578104,15.438540445752515,16.021799087524414,15.64579963684082,15.501999855041504,15.461600303649902,342.6178646875604,4.95454939995437
ZTF,99.0,99.0,99.0,17.209419048614865,16.559351672097698,16.297448009940744,17.18079948425293,16.61370086669922,16.3617000579834,16.27359962463379,77.6495665170501,4.177297230802696
ZTF,15.273036410615553,99.0,99.0,99.0,99.0,99.0,15.218799591064453,14.513799667358398,14.14490032196045,13.980299949645996,316.0751196396716,58.597579489878676
ZTF,17.086233641401027,16.628157520790566,99.0,99.0,99.0,99.0,17.055099487304688,16.66010093688965,16.518400192260742,16.488500595092773,170.70473465244004,-7.101507018953641
ZTF,17.528989659812304,17.052190684540058,16.871154966855322,99.0,99.0,99.0,17.48150062561035,17.078800201416016,16.913799285888672,16.872299194335938,331.3290073035252,7.674172660155558
ZTF,99.0,99.0,99.0,14.82188259250976,14.382629688232972,14.23189260667291,14.819700241088867,14.41510009765625,14.30049991607666,14.268600463867188,196.28477429848434,-10.537405760848703
ZTF,17.964668381024154,17.241611857159498,99.0,99.0,99.0,99.0,17.91939926147461,17.279399871826172,17.01289939880371,16.90180015563965,331.3219189568317,36.88231645223564
ZTF,16.911855797823918,15.593388673037634,14.967273777618914,99.0,99.0,99.0,16.858800888061523,15.699199676513672,15.106100082397461,14.852100372314453,227.74976433602032,45.3842404842203
ZTF,99.0,99.0,99.0,16.91235607060959,99.0,99.0,16.879600524902344,16.245399475097656,15.976400375366211,15.859700202941895,283.1072603112883,30.952675093960853
ZTF,17.756848849253227,16.892966878756265,99.0,99.0,99.0,99.0,17.681400299072266,16.94179916381836,16.590599060058594,16.419300079345703,85.48535030745668,59.36130369621106
ZTF,15.878152437689455,15.527562605161279,99.0,99.0,99.0,99.0,15.858599662780762,15.558899879455566,15.448699951171875,15.447500228881836,308.68466167731134,-27.53888485945405
ZTF,99.0,99.0,99.0,16.188889607960814,15.477589231900227,99.0,16.161100387573242,15.539600372314453,15.260600090026855,15.147700309753418,86.1131256656284,-24.36933797636222
ZTF,99.0,99.0,99.0,16.32681757554038,15.350279191089829,15.003451134758176,16.25429916381836,15.412500381469727,15.084699630737305,14.930899620056152,73.55362275678385,74.48825358993243
ZTF,99.0,99.0,99.0,16.31341644709656,15.746402270191565,15.533513208097599,16.28499984741211,15.78600025177002,15.587200164794922,15.531900405883789,257.6003731983047,18.529091580471402
ZTF,99.0,99.0,99.0,16.803414805988858,15.887246114339368,99.0,16.749799728393555,15.949600219726562,15.633500099182129,15.505000114440918,62.35303636617872,-8.82839216493008
ZTF,17.762951850113375,99.0,99.0,99.0,99.0,99.0,17.751300811767578,17.24449920654297,17.07349967956543,16.996200561523438,283.0754833462225,30.576063869010458
ZTF,99.0,99.0,99.0,16.985057865991553,16.244022550457814,15.982515221875913,16.94569969177246,16.300100326538086,16.05299949645996,15.960000038146973,247.47276956236192,62.51295707552499
ZTF,17.938504946940167,17.494710759361958,99.0,99.0,99.0,99.0,17.92099952697754,17.52589988708496,17.35379981994629,17.287900924682617,231.86380273289458,-0.17115791782390932
ZTF,99.0,99.0,99.0,17.589038199285053,17.169666988459525,17.01307788577055,17.56439971923828,17.197900772094727,17.07699966430664,17.063400268554688,108.19572945070536,62.44460250899308
ZTF,99.0,99.0,99.0,16.655079586665593,16.13122380512511,99.0,16.61199951171875,16.165700912475586,15.99470043182373,15.942700386047363,143.74152926883582,-17.24588979849603
ZTF,16.535268349680113,16.19244886320498,16.077448032976324,99.0,99.0,99.0,16.5314998626709,16.22100067138672,16.125600814819336,16.109500885009766,156.82611110898762,21.548444626111493
ZTF,15.805504815136226,99.0,99.0,99.0,99.0,99.0,15.721400260925293,14.849100112915039,14.369799613952637,14.130499839782715,315.5397883087094,57.928516816138426
ZTF,99.0,99.0,99.0,17.511740302127887,16.348323851667125,99.0,17.446500778198242,16.434799194335938,16.01689910888672,15.823399543762207,117.32726451423731,32.760638256567674
ZTF,17.651366146424824,16.47617555398915,15.999627712708149,99.0,99.0,99.0,17.577600479125977,16.549699783325195,16.099000930786133,15.90880012512207,137.6946309185907,27.01867965426905
ZTF,99.0,99.0,99.0,13.976836826831878,13.693432960835613,99.0,13.955699920654297,13.70359992980957,13.631099700927734,13.666000366210938,140.57529531975464,-2.9559230820946354
ZTF,16.0796699246676,15.562439691045892,15.35969356864503,99.0,99.0,99.0,16.034700393676758,15.589400291442871,15.418499946594238,15.367899894714355,331.94307385637705,7.99394145360264
ZTF,99.0,99.0,99.0,17.470422610132655,16.12821122315969,99.0,17.394899368286133,16.23539924621582,15.661100387573242,15.401200294494629,310.5051116660746,-3.3095632109182906
ZTF,15.580202905903528,15.419631570895126,15.388771987400407,99.0,99.0,99.0,15.564399719238281,15.432100296020508,15.414899826049805,15.454299926757812,247.5132185687171,67.15195485411381
ZTF,99.0,99.0,99.0,16.644886944187846,15.743592605066116,99.0,16.588699340820312,15.807499885559082,15.52299976348877,15.404899597167969,112.47088805338997,53.62416866326562
ZTF,99.0,99.0,99.0,16.484663392016348,99.0,99.0,16.433900833129883,15.421299934387207,15.000699996948242,14.817299842834473,283.143497150109,30.914064639868624
ZTF,99.0,99.0,99.0,17.970922752818232,17.44298093599481,99.0,17.88920021057129,17.44029998779297,17.297399520874023,17.19300079345703,255.3068002364318,3.1473833771824804
ZTF,17.256409133314975,16.696814779064642,99.0,99.0,99.0,99.0,17.232500076293945,16.733600616455078,16.534299850463867,16.472700119018555,331.5297553393739,36.49246586818104
ZTF,15.644368088185749,15.11535219025583,99.0,99.0,99.0,99.0,15.610799789428711,15.149100303649902,14.98490047454834,14.927499771118164,121.8053036044176,0.9895948969503634
ZTF,17.74893317623053,99.0,99.0,99.0,99.0,99.0,17.702600479125977,16.95479965209961,16.615100860595703,16.455799102783203,333.81367415057105,45.0967683636979
ZTF,99.0,99.0,99.0,15.881112773182087,15.098911753328734,14.809442753638432,15.804499626159668,15.122099876403809,14.859299659729004,14.758899688720703,1.2568140505638643,38.91299601086408
ZTF,16.114143054671107,15.196339344882569,14.824482686982064,99.0,99.0,99.0,16.07270050048828,15.251199722290039,14.92199993133545,14.77750015258789,20.730455549897997,6.774512856992513
ZTF,99.0,99.0,99.0,99.0,99.0,17.897617637497156,18.51490020751953,18.110200881958008,17.941600799560547,17.927499771118164,271.0952730480412,32.01673188397373
ZTF,99.0,99.0,99.0,17.23019789915669,16.82219373624748,99.0,17.206199645996094,16.853200912475586,16.728599548339844,16.725500106811523,162.09048920199402,41.63782048962778
ZTF,99.0,99.0,99.0,17.412314195185097,16.870203103228327,16.657695657384178,17.34910011291504,16.881200790405273,16.69930076599121,16.656999588012695,29.89983127971882,-17.414557884535466
ZTF,99.0,99.0,99.0,17.918881761814,17.305468561448237,17.086739153607258,17.859399795532227,17.349000930786133,19.3799991607666,17.08049964904785,72.09910149804249,74.5827557068607
ZTF,15.331752069046033,14.729168171376871,99.0,99.0,99.0,99.0,15.286199569702148,14.772600173950195,14.519399642944336,14.40939998626709,84.11394423526133,-3.052114166222191
ZTF,99.0,99.0,99.0,17.855167096995284,17.457681800769667,99.0,17.807100296020508,17.507299423217773,17.36280059814453,17.3439998626709,229.07545216725964,41.224805469662094
ZTF,16.61388325228595,99.0,99.0,99.0,99.0,99.0,16.553499221801758,15.666299819946289,15.231200218200684,15.012299537658691,333.51704949511657,45.14517520202832
ZTF,99.0,99.0,99.0,15.101283606990359,14.36008917605264,99.0,15.062999725341797,14.41919994354248,14.161199569702148,14.057900428771973,143.200695637362,-17.696620615103477
ZTF,17.86340412169784,16.739373055676698,16.311998034566237,99.0,99.0,99.0,17.80299949645996,16.807899475097656,16.410499572753906,16.244600296020508,219.61105047978035,20.95204260533393
ZTF,99.0,99.0,99.0,17.74053608904404,17.28208334677398,99.0,17.710100173950195,17.298200607299805,17.128700256347656,17.068700790405273,83.73107886611828,-2.8272921406935456
ZTF,14.462824514452164,13.888805533220975,13.664173246150193,99.0,99.0,99.0,14.437100410461426,13.920999526977539,13.72920036315918,13.655900001525879,323.1345894215959,22.98465853767375
ZTF,14.321297439514575,13.91351139450862,13.782863087682806,99.0,99.0,99.0,14.291500091552734,13.93529987335205,13.828399658203125,13.794099807739258,156.5935065901914,21.749770952186655
ZTF,99.0,99.0,99.0,16.68102319964079,16.239301885826414,99.0,16.637100219726562,16.243200302124023,16.088899612426758,16.042299270629883,100.70300781009684,19.143159516700276
ZTF,17.829752919596274,99.0,99.0,99.0,99.0,99.0,17.786100387573242,17.051300048828125,16.778400421142578,16.673200607299805,273.7594532675591,14.415652503421198
ZTF,99.0,99.0,99.0,16.140089918539257,99.0,99.0,15.998000144958496,15.215200424194336,14.86769962310791,14.635600090026855,275.0536236903721,19.312568950567897
ZTF,99.0,99.0,99.0,17.38516501447331,16.884664305532855,16.698531422746505,17.336599349975586,16.90690040588379,16.756500244140625,16.715999603271484,32.97307466123476,-25.321078626001057
ZTF,99.0,99.0,99.0,17.682890761108197,17.185440207471892,99.0,17.625600814819336,17.21030044555664,17.033899307250977,16.99880027770996,43.856649570664175,47.42876786142609
ZTF,99.0,99.0,99.0,16.914522611620725,15.685964384641776,15.144608090535355,16.832399368286133,15.74530029296875,15.199799537658691,14.95359992980957,32.30208030952244,-9.49281547088953
ZTF,16.913581289127208,16.248063366646548,15.955534605220153,99.0,99.0,99.0,16.873199462890625,16.277999877929688,16.03230094909668,15.906999588012695,10.299489152408176,7.0146106566065765
ZTF,99.0,99.0,99.0,99.0,99.0,16.244414013283247,16.786300659179688,16.413000106811523,16.28380012512207,16.267000198364258,270.4941513658461,31.75858827012383
ZTF,99.0,99.0,99.0,99.0,99.0,15.4935957884119,16.011499404907227,15.661800384521484,15.541399955749512,15.522199630737305,270.3155170148235,31.61677460451372
ZTF,99.0,99.0,99.0,16.18854038127375,15.419826379677362,15.14743961897134,16.12470054626465,15.466500282287598,15.218299865722656,15.120800018310547,109.12349672116098,60.27469589722575
ZTF,99.0,99.0,99.0,15.762553616211147,15.394489816092785,15.284766579499244,15.735099792480469,15.42020034790039,15.329999923706055,15.315299987792969,213.06538217481975,68.23126471262854
ZTF,16.016228902053033,15.68905154882694,99.0,99.0,99.0,99.0,15.999300003051758,15.719300270080566,15.609600067138672,15.593400001525879,83.43729087498392,-27.751319437843797
ZTF,99.0,99.0,99.0,15.499145568260655,14.267725711297837,99.0,15.450300216674805,14.366600036621094,13.885100364685059,13.656800270080566,143.92867081606872,-17.340075039156797
ZTF,99.0,99.0,99.0,17.647247176637016,16.769366421744646,16.361979087824235,17.69890022277832,16.917499542236328,16.520099639892578,16.332700729370117,74.24730846775208,10.079198577881941
ZTF,16.899534042052732,16.515033887136738,16.37096491405538,99.0,99.0,99.0,16.87030029296875,16.536800384521484,16.4064998626709,16.39539909362793,137.76710070821287,27.297934573732924
ZTF,16.27297028951978,15.839756392469349,15.668462844447825,99.0,99.0,99.0,16.241899490356445,15.8681001663208,15.72599983215332,15.689399719238281,323.0679718050306,22.693064932963544
ZTF,16.654896348927178,16.031104578800342,15.812559262076515,99.0,99.0,99.0,16.625600814819336,16.0846004486084,15.8818998336792,15.795599937438965,180.35585850213525,37.16112060410788
ZTF,99.0,99.0,99.0,17.952746580896058,17.165915512340604,16.878263076675495,17.911399841308594,17.21380043029785,16.944000244140625,16.83880043029785,256.69495981315646,18.055665360643225
ZTF,17.4649556898646,17.0078197150755,16.81296125028141,99.0,99.0,99.0,17.43790054321289,17.03809928894043,16.868099212646484,16.812299728393555,331.4560100025773,8.077874698781015
ZTF,17.308790429070612,16.590228512504908,16.32056259767051,99.0,99.0,99.0,17.264400482177734,16.62980079650879,16.37019920349121,16.26289939880371,273.4676414061724,27.10485715261016
ZTF,99.0,99.0,99.0,17.700951792765018,17.051505620373188,99.0,17.667600631713867,17.10059928894043,16.835599899291992,16.7106990814209,100.01571721592146,19.386270872818514
ZTF,17.53059522375977,17.070396019372293,16.886888086940544,99.0,99.0,99.0,17.468799591064453,17.050100326538086,16.908300399780273,16.873600006103516,116.95140132533572,15.351021969282872
ZTF,99.0,99.0,99.0,17.615005721390887,16.67170550242342,99.0,17.569000244140625,16.7367000579834,16.419099807739258,16.28179931640625,184.9705772375391,5.635624259562994
ZTF,99.0,99.0,99.0,14.95084156350678,14.589554999195506,14.448638949903634,14.938899993896484,14.614999771118164,14.498100280761719,14.469400405883789,280.869061224598,47.0878242421869
ZTF,99.0,99.0,99.0,17.82796522944049,16.830177801927732,99.0,17.75790023803711,16.8976993560791,16.551599502563477,16.405899047851562,132.7566440019711,11.005838412255674
ZTF,99.0,99.0,99.0,16.90515738384311,15.88946646986429,99.0,16.86479949951172,15.979900360107422,15.589900016784668,15.419899940490723,5.968641405597882,-24.040239965236786
ZTF,99.0,99.0,99.0,17.181718092564278,16.598938526527938,16.39077025895798,17.154399871826172,16.646799087524414,16.452499389648438,16.3882999420166,46.291892113506684,-15.43723978276293
ZTF,99.0,99.0,99.0,15.47875951655064,14.543079608768634,99.0,15.447500228881836,14.62279987335205,14.281700134277344,14.14210033416748,255.14941853811808,2.9801441481407838
ZTF,99.0,99.0,99.0,16.577279920773066,16.16439302063907,16.025441021508566,16.559600830078125,16.19420051574707,16.075300216674805,16.043699264526367,341.408395267381,-8.357768346827706
ZTF,99.0,99.0,99.0,14.809197800522664,14.150517240247392,13.880161997959672,14.762700080871582,14.203499794006348,13.953399658203125,13.818599700927734,38.72543258977211,10.303791403010003
ZTF,99.0,99.0,99.0,17.92770261989199,17.572828463955236,17.432193530936097,17.91080093383789,17.59440040588379,17.467100143432617,17.409500122070312,229.1692554390397,3.761761810024165
ZTF,99.0,99.0,99.0,16.893033708058255,99.0,99.0,16.86210060119629,16.28230094909668,16.04290008544922,15.938300132751465,275.2225992565879,19.231054938287876
ZTF,99.0,99.0,99.0,17.19563684810933,16.799138026469613,16.678331689876266,17.157499313354492,16.81089973449707,16.69580078125,16.686399459838867,221.43650374414207,55.22527699916697
ZTF,99.0,99.0,99.0,17.806811740259946,99.0,99.0,17.7721004486084,17.27829933166504,17.07670021057129,16.989900588989258,274.587566002532,19.870691686580027
ZTF,14.995560273056913,14.303057051508643,99.0,99.0,99.0,99.0,14.948800086975098,14.360199928283691,14.104100227355957,13.984800338745117,83.93133627176253,-3.1015510892896527
ZTF,16.877511689120126,16.050713498501757,15.7437354724559,99.0,99.0,99.0,16.799400329589844,16.08650016784668,15.80459976196289,15.694299697875977,198.2527418450581,28.278497796305142
ZTF,99.0,99.0,99.0,17.697002097217744,16.665029820341132,16.28487258033618,17.63920021057129,16.741500854492188,16.375099182128906,16.221200942993164,247.67777557049715,62.324684111672795
ZTF,99.0,99.0,99.0,17.96504282891045,17.487535893153336,17.315464362787864,17.917200088500977,17.50629997253418,17.339000701904297,17.2947998046875,46.164203601934894,-15.393874652668192
ZTF,17.337137511819066,16.809069764206612,99.0,99.0,99.0,99.0,17.237600326538086,16.747299194335938,16.52079963684082,16.454700469970703,329.2447839970072,-20.315958767196907
ZTF,99.0,99.0,99.0,17.45157251520169,16.131782216641707,15.497934589294815,17.356399536132812,16.22800064086914,15.6318998336792,15.357099533081055,223.034870733815,25.324712057795235
ZTF,99.0,99.0,99.0,15.101743489767737,14.711833711865367,14.579824155879647,15.07289981842041,14.742500305175781,14.63700008392334,14.614299774169922,199.80266513751135,62.10148148998355
ZTF,17.17411703556837,99.0,99.0,99.0,99.0,99.0,17.143600463867188,16.71980094909668,16.553800582885742,16.496000289916992,283.10102882687073,31.012674836665518
ZTF,14.684192671810026,99.0,99.0,99.0,99.0,99.0,14.660300254821777,14.276599884033203,14.12909984588623,14.073100090026855,283.6309484349998,31.124916763750026
ZTF,17.49672241241515,16.825550913044232,16.580933840250847,99.0,99.0,99.0,17.406600952148438,16.8174991607666,16.606300354003906,16.533700942993164,225.62606117205215,20.999523896174125
ZTF,99.0,99.0,99.0,17.087710521942576,16.589971112083088,99.0,17.033000946044922,16.62980079650879,16.451000213623047,16.399499893188477,121.59179057499227,39.26189229576663
ZTF,17.607579167054762,17.221868304074754,99.0,99.0,99.0,99.0,17.563600540161133,17.236299514770508,17.137699127197266,17.156099319458008,121.55343768389626,0.21229116969341555
ZTF,99.0,99.0,99.0,16.00411118562969,15.264135960933723,14.969144860215593,15.96500015258789,15.311200141906738,15.05519962310791,14.941399574279785,40.00781848861029,19.967438546427317
ZTF,17.637037301643282,17.08012032989851,16.848770895908743,99.0,99.0,99.0,17.601299285888672,17.111600875854492,16.904499053955078,16.832199096679688,220.04566822544714,21.447836861236944
ZTF,15.054276820930898,14.543288924752536,14.373971720995035,99.0,99.0,99.0,15.017600059509277,14.557100296020508,14.415499687194824,14.38129997253418,7.328161721090507,44.30575687769799
ZTF,99.0,99.0,99.0,16.997921850391016,16.42574811406783,99.0,16.952199935913086,16.46269989013672,16.26110076904297,16.19580078125,104.36859487501806,32.475224280818956
ZTF,99.0,99.0,99.0,15.67867126330212,15.179208463339664,15.001564252455694,15.644499778747559,15.211199760437012,15.051300048828125,14.99489974975586,254.93253550600733,11.330768118516955
ZTF,99.0,99.0,99.0,16.076792069865306,15.719840300760207,15.60621034198466,16.055999755859375,15.741999626159668,15.646100044250488,15.649999618530273,140.16422259583828,49.07501797949125
ZTF,16.709981671819982,15.93515549297254,99.0,99.0,99.0,99.0,16.670799255371094,15.994099617004395,15.74489974975586,15.647199630737305,156.08254388753798,-26.80865797669927
ZTF,17.36328793837896,99.0,99.0,99.0,99.0,99.0,17.317100524902344,16.856800079345703,16.639299392700195,16.549400329589844,283.10175555226436,30.688520922211392
ZTF,99.0,99.0,99.0,16.280779554430968,99.0,99.0,16.241300582885742,15.741399765014648,15.539400100708008,15.447500228881836,275.2495528661698,19.795424106547003
ZTF,17.34004627788591,15.970115832184565,15.22611998806408,99.0,99.0,99.0,17.297100067138672,16.08650016784668,15.392600059509277,15.073599815368652,239.36099988455365,8.291046489627577
ZTF,99.0,99.0,99.0,17.577822998958435,99.0,99.0,17.559099197387695,17.12660026550293,16.922399520874023,16.8518009185791,283.28770439463887,30.92090869923557
ZTF,17.148200116395444,16.3527592705038,99.0,99.0,99.0,99.0,17.109800338745117,16.40839958190918,16.149599075317383,16.05470085144043,83.3450267345755,-27.543178008771566
ZTF,99.0,99.0,99.0,16.293113613195278,15.797022625361214,15.624114104962608,16.272499084472656,15.837900161743164,15.679300308227539,15.628499984741211,254.34752009953766,11.247308814103642
ZTF,15.403073110155423,15.01422530245378,14.886765425967988,99.0,99.0,99.0,15.387999534606934,15.037799835205078,14.915900230407715,14.906499862670898,230.30881283500858,28.73535749516199
ZTF,99.0,99.0,99.0,17.516827709795507,99.0,99.0,17.47249984741211,16.79960060119629,16.544300079345703,16.444000244140625,274.756493763233,19.22047766535739
ZTF,16.43127498158901,16.141241778932027,99.0,99.0,99.0,99.0,16.422700881958008,16.15519905090332,16.059799194335938,16.07200050354004,309.11514314292504,-27.859149725524794
ZTF,14.336502235117303,99.0,99.0,99.0,99.0,99.0,14.310500144958496,13.821499824523926,13.647199630737305,13.63290023803711,273.3287228048819,14.147283561320851
ZTF,99.0,99.0,99.0,17.434629538527172,16.68227197422376,99.0,17.37820053100586,16.72640037536621,16.478700637817383,16.397300720214844,143.9838349028671,-17.78104744075322
ZTF,17.241601868760064,16.620365941973258,16.398175751594007,99.0,99.0,99.0,17.225299835205078,16.670799255371094,16.465299606323242,16.38089942932129,156.50473947825716,21.192835937001345
ZTF,16.847743751125602,16.45822461682084,16.29176768373972,99.0,99.0,99.0,16.83289909362793,16.492700576782227,16.34589958190918,16.312700271606445,220.05510819035817,21.306304678535035
ZTF,17.544519863082485,17.004225601076193,16.825580282651316,99.0,99.0,99.0,17.50149917602539,17.04680061340332,16.87820053100586,16.83049964904785,210.16608026308256,24.081822087069934
ZTF,99.0,99.0,99.0,17.86113365005352,17.315919795413908,99.0,17.732500076293945,17.222900390625,17.00779914855957,17.005699157714844,44.086288439583676,47.54154939850329
ZTF,17.164265739901953,15.727026110639171,99.0,99.0,99.0,99.0,17.072500228881836,15.825699806213379,15.104299545288086,14.717599868774414,309.30915832984164,58.51519498380924
ZTF,99.0,99.0,99.0,17.233008028974172,16.79450660954145,99.0,17.185199737548828,16.826200485229492,16.67020034790039,16.63610076904297,90.47808466177521,-24.33847357160649
ZTF,14.52374284093344,14.266197481662793,14.193476732074537,99.0,99.0,99.0,14.513899803161621,14.28320026397705,14.233099937438965,14.252799987792969,114.92510345258223,30.863382795370853
ZTF,17.196774703749714,16.04748147454213,15.557970697841911,99.0,99.0,99.0,17.13010025024414,16.113000869750977,15.660099983215332,15.449199676513672,333.3171940463307,-12.321121681748147
ZTF,17.92296319367564,17.46776409016794,99.0,99.0,99.0,99.0,17.899599075317383,17.49519920349121,17.31909942626953,17.244699478149414,231.56745380586665,-0.5856224615214287
ZTF,15.509658652431645,14.730315421088125,14.429388548219409,99.0,99.0,99.0,15.475799560546875,14.781800270080566,14.502900123596191,14.39009952545166,164.01634859513194,43.99759393080103
ZTF,99.0,99.0,99.0,16.63762432503057,15.708141979052069,99.0,16.591400146484375,15.77280044555664,15.377099990844727,15.180500030517578,82.14725956363411,-1.943539157794209
ZTF,99.0,99.0,99.0,17.86861653429957,17.428647873126813,17.258696320514087,17.84160041809082,17.46500015258789,17.308000564575195,17.293500900268555,272.7675203186517,40.12939053948298
