survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTF_AB,16.1864,15.6346,15.4192,16.2014,15.6286,15.3919,15.309,243.718,33.1841,0.071585,0.04772112676056338,0.03493408662900188,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF_AB,17.2356,16.8477,16.6919,17.2647,16.8209,16.6482,16.594,238.27,28.5621,0.12951500000000002,0.08708169014084507,0.06286817325800377,0.1288,0.0911549295774648,0.06796045197740114,0.053704433497536945
ZTF_AB,17.0455,16.6095,16.4118,17.0585,16.5965,16.401,16.3242,252.538,67.6655,0.08806749999999999,0.058901408450704226,0.04316760828625236,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
ZTF_AB,16.3425,15.9776,15.8453,16.3625,15.9509,15.8063,15.7657,239.68,32.9983,0.1296875,0.08726197183098591,0.06286817325800377,0.129,0.09201408450704227,0.06796045197740114,0.053704433497536945
ZTF_AB,17.654,16.8426,16.5485,17.6313,16.8503,16.5412,16.4123,255.334,19.4413,0.236065,0.158343661971831,0.11503578154425612,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
ZTF_AB,16.5523,16.1876,16.0577,16.5623,16.1744,16.0167,15.9835,252.869,75.9587,0.1180325,0.07926197183098592,0.057634651600753296,0.1174,0.08401408450704227,0.06209039548022599,0.049403940886699506
ZTF_AB,16.4581,15.8351,15.6145,16.4616,15.8328,15.5942,15.5029,263.838,54.9085,0.1683075,0.11262253521126761,0.08210169491525424,0.1674,0.1187323943661972,0.08783050847457627,0.06960591133004926
ZTF_AB,16.5332,16.1415,15.9946,16.537,16.1139,15.9496,15.9061,219.185,72.7044,0.06493,0.04372112676056338,0.031934086629001886,0.0646,0.04643661971830987,0.03448022598870057,0.02720197044334975
ZTF_AB,17.7859,17.4037,17.2427,17.8105,17.3897,17.2261,17.1896,253.895,37.9848,0.051275,0.034540845070422536,0.024700564971751413,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTF_AB,17.8346,17.4265,17.2478,17.8453,17.4005,17.2146,17.1685,262.055,28.7569,0.14417,0.09726197183098592,0.07010169491525424,0.1434,0.10201408450704226,0.07583050847457627,0.060004926108374386
ZTF_AB,16.1114,15.4957,15.3023,16.1111,15.4767,15.2766,15.2015,259.026,58.3399,0.090895,0.06090140845070423,0.04416760828625235,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF_AB,16.4861,15.9481,15.7595,16.5021,15.9274,15.7227,15.6493,227.554,68.1189,0.06275750000000001,0.04172112676056338,0.03070056497175141,0.062400000000000004,0.04443661971830987,0.032610169491525426,0.026201970443349754
ZTF_AB,17.2293,16.7357,16.5241,17.2421,16.725,16.5111,16.424,263.228,25.6986,0.22923749999999998,0.15416338028169013,0.11203578154425611,0.22799999999999998,0.1623098591549296,0.12031073446327684,0.09580788177339901
ZTF_AB,16.3744,15.8845,15.7001,16.3894,15.8695,15.6684,15.5932,236.274,22.5871,0.22158250000000002,0.1489830985915493,0.10803578154425611,0.2204,0.15645070422535215,0.11631073446327683,0.09250738916256157
ZTF_AB,16.9212,16.5783,16.4454,16.9393,16.5548,16.4034,16.3543,246.431,52.8362,0.10255,0.06890140845070424,0.05016760828625236,0.102,0.07229577464788733,0.05335028248587571,0.04240394088669951
ZTF_AB,16.0423,15.564,15.4005,16.0394,15.5367,15.3641,15.3149,246.243,70.1352,0.089895,0.05990140845070423,0.04340112994350283,0.0894,0.06329577464788734,0.04722033898305085,0.03710344827586207
ZTF_AB,16.686,16.2685,16.1475,16.6847,16.2365,16.1058,16.0811,229.868,78.1568,0.08506749999999999,0.056901408450704224,0.041167608286252357,0.0846,0.06029577464788734,0.044350282485875706,0.035502463054187194
ZTF_AB,16.6483,16.4062,16.3192,16.6672,16.3792,16.2823,16.2704,253.506,55.3059,0.047447500000000004,0.03154084507042254,0.02270056497175141,0.0472,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTF_AB,16.247,15.7524,15.5635,16.2459,15.7392,15.5379,15.4701,259.241,23.7135,0.195445,0.13180281690140846,0.09556873822975517,0.19440000000000002,0.1385915492957747,0.10257062146892655,0.08120689655172414
ZTF_AB,17.4978,17.078,16.9027,17.5117,17.0539,16.8605,16.8124,249.426,19.9901,0.177135,0.1196225352112676,0.08633521657250472,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
ZTF_AB,16.8819,16.5049,16.3747,16.9101,16.4936,16.3362,16.3105,231.179,55.5855,0.0357925,0.023360563380281692,0.01746704331450094,0.0356,0.024718309859154936,0.018740112994350282,0.014600985221674877
ZTF_AB,18.0889,17.6103,17.3954,18.1176,17.5821,17.3836,17.2932,251.568,73.7202,0.10455,0.07090140845070424,0.05140112994350283,0.104,0.07429577464788734,0.05522033898305085,0.04340394088669951
ZTF_AB,16.4694,16.1463,16.0273,16.4874,16.1191,15.986,15.968,254.789,42.0549,0.06575750000000001,0.04454084507042254,0.031934086629001886,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTF_AB,16.5259,15.8594,15.6001,16.524,15.8557,15.5862,15.4815,243.046,36.3127,0.0697575,0.046721126760563385,0.03393408662900188,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029201970443349753
ZTF_AB,15.9286,15.5079,15.3666,15.9406,15.4832,15.3284,15.2821,242.616,60.6227,0.0387925,0.02636056338028169,0.01870056497175141,0.0386,0.027718309859154935,0.020610169491525426,0.015901477832512313
ZTF_AB,15.717,15.3704,15.2514,15.7335,15.3408,15.209,15.1818,234.023,42.9877,0.114205,0.07708169014084507,0.055634651600753295,0.11359999999999999,0.0811549295774648,0.06009039548022599,0.047403940886699504
ZTF_AB,16.2659,15.8219,15.6461,16.2812,15.8023,15.6028,15.5281,230.939,22.5838,0.1576525,0.1056225352112676,0.07710169491525423,0.1568,0.11173239436619721,0.08283050847457628,0.06530541871921182
ZTF_AB,17.8502,17.1411,16.8733,17.8456,17.1391,16.854,16.7543,255.288,77.3126,0.1296875,0.08726197183098591,0.0636346516007533,0.129,0.09201408450704227,0.068090395480226,0.053704433497536945
ZTF_AB,16.3547,15.9569,15.799,16.3624,15.9341,15.763,15.7183,259.201,77.2845,0.112205,0.07508169014084506,0.054401129943502824,0.1116,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTF_AB,16.7634,16.1195,15.8535,16.778,16.1081,15.8363,15.722,242.873,21.8912,0.4896125,0.3295070422535211,0.2385386064030132,0.487,0.34647887323943666,0.25636158192090397,0.20351724137931035
ZTF_AB,16.3731,15.9988,15.8355,16.3909,15.9749,15.8036,15.742,241.918,22.0736,0.256375,0.17252394366197185,0.1252693032015066,0.255,0.18202816901408453,0.134180790960452,0.10640886699507389
ZTF_AB,18.1357,17.5694,17.3259,18.1333,17.5723,17.3011,17.2039,258.142,38.1759,0.1489975,0.10026197183098592,0.07286817325800377,0.1482,0.10501408450704226,0.07796045197740113,0.06200492610837438
ZTF_AB,16.734,16.3328,16.1974,16.7498,16.3215,16.1455,16.1052,232.545,39.0366,0.06093,0.040540845070422535,0.029700564971751414,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTF_AB,16.9141,16.4172,16.2588,16.9207,16.3894,16.2272,16.1723,219.552,74.2146,0.08706749999999999,0.05872112676056338,0.04216760828625236,0.0866,0.06143661971830987,0.045350282485875706,0.03610344827586207
ZTF_AB,16.5414,16.2066,16.0907,16.5542,16.1726,16.0346,16.0262,251.914,65.0155,0.0977225,0.06590140845070423,0.047401129943502825,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04010344827586207
ZTF_AB,17.1021,16.5978,16.4183,17.0933,16.576,16.3861,16.3196,258.094,20.9321,0.2002725,0.13480281690140847,0.09756873822975518,0.1992,0.14159154929577467,0.10457062146892655,0.08320689655172414
ZTF_AB,17.4525,16.7988,16.5362,17.4565,16.8038,16.5419,16.4413,258.824,31.889,0.12486,0.08408169014084507,0.06063465160075329,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTF_AB,16.5899,16.2539,16.1311,16.6081,16.2209,16.0805,16.0567,243.806,62.4311,0.054275000000000004,0.03654084507042253,0.02670056497175141,0.054,0.0385774647887324,0.028610169491525426,0.022901477832512316
ZTF_AB,17.4282,17.0611,16.9166,17.4398,17.0235,16.8745,16.8286,211.6,78.0917,0.07924,0.053721126760563384,0.038934086629001885,0.07880000000000001,0.05643661971830987,0.04148022598870057,0.03280295566502463
ZTF_AB,15.4357,15.1919,15.1171,15.4435,15.1605,15.0684,15.0635,238.482,58.8066,0.048447500000000004,0.03254084507042254,0.023700564971751412,0.0482,0.0345774647887324,0.025610169491525423,0.020201970443349752
ZTF_AB,18.0539,17.4915,17.2731,18.0436,17.4715,17.2547,17.1654,238.891,50.8296,0.0581025,0.039540845070422534,0.028700564971751413,0.0578,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTF_AB,17.2376,16.9248,16.8065,17.2626,16.8943,16.7657,16.7468,249.554,47.8373,0.073585,0.04972112676056338,0.03593408662900188,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF_AB,18.5071,17.7725,17.5237,18.4574,17.7627,17.5094,17.4026,263.914,44.3992,0.06393,0.04354084507042254,0.031700564971751416,0.0636,0.0455774647887324,0.03361016949152543,0.026502463054187193
ZTF_AB,17.3276,16.7669,16.52,17.3324,16.7627,16.5136,16.4026,241.897,75.2705,0.08606749999999999,0.05772112676056338,0.04216760828625236,0.0856,0.06043661971830987,0.045350282485875706,0.03580295566502463
ZTF_AB,17.3509,16.8332,16.6204,17.3658,16.817,16.5906,16.4992,232.314,22.1754,0.1789625,0.1206225352112676,0.08733521657250472,0.178,0.1267323943661972,0.09370056497175142,0.07460591133004926
ZTF_AB,16.3773,15.996,15.829,16.3967,15.9799,15.8101,15.7559,260.123,18.7025,0.16348000000000001,0.10962253521126761,0.07933521657250471,0.16260000000000002,0.11573239436619721,0.08570056497175141,0.06760591133004926
ZTF_AB,17.2717,16.6404,16.3729,17.277,16.6502,16.3734,16.2546,254.431,16.7589,0.2815125,0.18952394366197184,0.13673634651600752,0.27999999999999997,0.19902816901408454,0.14692090395480226,0.11700985221674877
ZTF_AB,16.26,15.764,15.5963,16.2812,15.7407,15.5587,15.4948,230.342,30.7962,0.074585,0.04972112676056338,0.03616760828625236,0.0742,0.05243661971830987,0.03935028248587571,0.030802955665024633
ZTF_AB,15.2447,14.9732,14.8701,15.266,14.9382,14.8251,14.8042,253.408,54.5541,0.0581025,0.039540845070422534,0.028700564971751413,0.0578,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTF_AB,17.2313,16.6178,16.3708,17.2408,16.6039,16.3638,16.2563,240.39,69.9112,0.092895,0.06272112676056338,0.04516760828625235,0.0924,0.06543661971830987,0.04835028248587571,0.038802955665024626
ZTF_AB,16.6353,16.1274,15.8932,16.7236,16.1108,15.8662,15.7664,239.68,22.0858,0.1906175,0.12780281690140846,0.09256873822975517,0.18960000000000002,0.1345915492957747,0.09957062146892656,0.07920689655172414
ZTF_AB,16.751,16.3393,16.1777,16.7694,16.3219,16.1311,16.07,233.845,16.5044,0.1519975,0.10244225352112676,0.07410169491525423,0.1512,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTF_AB,17.9114,17.4461,17.2598,17.9491,17.4401,17.2325,17.1645,248.164,21.4909,0.1286875,0.08626197183098593,0.0626346516007533,0.128,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTF_AB,18.2241,17.5792,17.2887,18.2297,17.5754,17.2841,17.1385,253.213,74.2978,0.14417,0.09644225352112676,0.06986817325800376,0.1434,0.10187323943661973,0.07496045197740113,0.060004926108374386
ZTF_AB,18.0023,17.435,17.2172,18.0791,17.4639,17.2291,17.1351,258.522,48.4421,0.050275,0.03436056338028169,0.024700564971751413,0.049999999999999996,0.03571830985915493,0.026610169491525424,0.021201970443349753
ZTF_AB,17.1714,16.8212,16.6915,17.1942,16.797,16.6543,16.6229,261.764,31.8977,0.14517,0.09744225352112676,0.07086817325800376,0.1444,0.10287323943661973,0.07596045197740113,0.060004926108374386
ZTF_AB,17.2483,16.8827,16.7417,17.2706,16.8611,16.7057,16.677,233.601,56.1984,0.0317925,0.02136056338028169,0.015467043314500942,0.0316,0.022718309859154934,0.016740112994350284,0.012901477832512316
ZTF_AB,16.6787,16.2993,16.1528,16.6936,16.276,16.1181,16.0752,252.895,34.9902,0.058929999999999996,0.039540845070422534,0.028700564971751413,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTF_AB,17.3853,16.9824,16.8314,17.3989,16.9674,16.8116,16.7691,260.799,18.516,0.1576525,0.10644225352112677,0.07710169491525423,0.1568,0.11187323943661974,0.08283050847457628,0.06530541871921182
ZTF_AB,17.1427,16.5401,16.2982,17.1568,16.5394,16.2929,16.1976,263.652,21.0773,0.2398925,0.161343661971831,0.1172693032015066,0.2386,0.17016901408450705,0.12618079096045198,0.10010837438423645
ZTF_AB,16.4881,16.0486,15.8862,16.5028,16.0224,15.8495,15.8055,252.832,25.7923,0.1896175,0.12780281690140846,0.09256873822975517,0.18860000000000002,0.1345915492957747,0.09957062146892656,0.0789064039408867
ZTF_AB,16.8846,16.22,15.9641,16.8843,16.2075,15.9401,15.8358,224.45,42.7179,0.06675750000000001,0.04472112676056338,0.03293408662900188,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
ZTF_AB,17.883,17.4837,17.3315,17.8861,17.4617,17.2883,17.2265,240.465,39.2365,0.0377925,0.02536056338028169,0.01846704331450094,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
ZTF_AB,17.452,16.7976,16.5391,17.4474,16.7865,16.5138,16.4129,259.669,74.0899,0.1499975,0.10044225352112676,0.07310169491525423,0.1492,0.10587323943661973,0.07883050847457627,0.06230541871921182
ZTF_AB,16.6831,16.1082,15.8555,16.6818,16.0999,15.8484,15.7467,255.757,40.376,0.0977225,0.06590140845070423,0.047401129943502825,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04010344827586207
ZTF_AB,16.6683,15.9809,15.7072,16.6767,15.9755,15.6888,15.5721,227.261,21.6381,0.13734249999999998,0.09226197183098592,0.06686817325800376,0.1366,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTF_AB,16.4449,15.9727,15.7682,16.4581,15.9578,15.7389,15.6532,235.08,18.7819,0.12586,0.08426197183098592,0.06163465160075329,0.1252,0.08901408450704226,0.066090395480226,0.052704433497536944
ZTF_AB,16.3439,16.0112,15.8985,16.3651,15.9847,15.8503,15.8288,220.882,76.9068,0.10155,0.06808169014084507,0.049401129943502826,0.10099999999999999,0.0721549295774648,0.05322033898305085,0.04210344827586207
ZTF_AB,17.5488,17.0664,16.8697,17.5644,17.057,16.8363,16.7672,233.513,25.7279,0.16048,0.1076225352112676,0.07810169491525423,0.15960000000000002,0.11373239436619721,0.08383050847457628,0.06660591133004926
ZTF_AB,16.2483,15.9838,15.8868,16.2767,15.9505,15.8356,15.8222,245.025,61.365,0.0561025,0.03754084507042253,0.027700564971751412,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTF_AB,17.8514,17.1423,16.8714,17.8302,17.142,16.8453,16.7337,262.469,62.6925,0.092895,0.06290140845070423,0.04540112994350282,0.0924,0.06629577464788734,0.04922033898305085,0.038802955665024626
ZTF_AB,15.7675,15.1968,14.9856,15.7749,15.1876,14.9587,14.8806,244.036,23.9423,0.235065,0.15816338028169014,0.11503578154425612,0.2338,0.1663098591549296,0.12331073446327684,0.09780788177339901
ZTF_AB,16.8008,16.4074,16.2641,16.8171,16.3912,16.2345,16.2001,261.351,65.0943,0.09972249999999999,0.06690140845070423,0.048401129943502826,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTF_AB,17.064,16.4912,16.2605,17.0821,16.478,16.236,16.135,246.851,26.7228,0.1276875,0.08626197183098593,0.0626346516007533,0.127,0.09101408450704226,0.067090395480226,0.053704433497536945
ZTF_AB,15.6203,15.2983,15.185,15.6361,15.2774,15.1506,15.14,253.28,36.8573,0.04462,0.03036056338028169,0.021700564971751414,0.0444,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTF_AB,17.5997,16.9458,16.6518,17.6274,16.9388,16.6325,16.4902,218.182,25.5396,0.1103775,0.07408169014084506,0.05363465160075329,0.10980000000000001,0.0781549295774648,0.05809039548022599,0.04610344827586207
ZTF_AB,17.1876,16.7172,16.5436,17.2132,16.7015,16.4958,16.4359,218.445,53.4949,0.0261375,0.017180281690140846,0.012467043314500941,0.026,0.017859154929577466,0.013740112994350283,0.010600985221674877
ZTF_AB,17.1503,16.617,16.4236,17.1542,16.6052,16.3942,16.3187,238.702,37.577,0.052275,0.034540845070422536,0.025700564971751414,0.052,0.0365774647887324,0.027610169491525425,0.021201970443349753
ZTF_AB,16.9841,16.5683,16.4126,16.9935,16.5454,16.3823,16.3346,248.971,48.3631,0.071585,0.04872112676056338,0.03493408662900188,0.0712,0.051436619718309866,0.037480225988700565,0.02980295566502463
ZTF_AB,17.1723,16.5853,16.3542,17.1754,16.5718,16.3201,16.2238,230.385,44.0401,0.073585,0.04972112676056338,0.03593408662900188,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF_AB,17.3465,17.0218,16.9046,17.3718,17.0113,16.8765,16.8477,225.488,76.9222,0.08806749999999999,0.058901408450704226,0.04316760828625236,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
ZTF_AB,15.5423,15.219,15.1033,15.5585,15.186,15.0603,15.0412,262.666,45.3945,0.070585,0.04754084507042254,0.03393408662900188,0.0702,0.0495774647887324,0.036480225988700564,0.029502463054187193
ZTF_AB,16.1454,15.8063,15.6558,16.1659,15.7782,15.623,15.5834,255.264,33.9941,0.06593,0.04454084507042254,0.031934086629001886,0.0656,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTF_AB,16.8616,16.3687,16.1906,16.871,16.3517,16.162,16.0937,222.332,72.3076,0.0774125,0.05272112676056338,0.037934086629001884,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF_AB,15.2077,14.9956,14.9107,15.2407,14.9636,14.8619,14.8581,258.738,47.1493,0.09489500000000001,0.06390140845070423,0.046401129943502824,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463
ZTF_AB,16.5664,16.259,16.1049,16.5905,16.2358,16.0778,16.0242,261.501,54.0567,0.17313499999999998,0.11662253521126761,0.08433521657250471,0.1722,0.1227323943661972,0.09070056497175141,0.07160591133004926
ZTF_AB,16.4879,16.0345,15.8714,16.4906,16.0108,15.8342,15.7832,246.93,57.6673,0.0251375,0.017180281690140846,0.012467043314500941,0.024999999999999998,0.017859154929577466,0.013740112994350283,0.010600985221674877
ZTF_AB,18.0076,17.3738,17.153,18.0099,17.3535,17.1164,17.0279,230.664,41.1152,0.057929999999999995,0.03854084507042253,0.027934086629001882,0.0576,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTF_AB,18.1932,17.6121,17.3692,18.185,17.5967,17.3456,17.2377,235.059,36.2337,0.08324,0.055901408450704224,0.04093408662900189,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463
ZTF_AB,16.5532,16.2318,16.0897,16.5683,16.1927,16.0521,16.0105,241.36,20.3365,0.2505475,0.168343661971831,0.12226930320150659,0.2492,0.17716901408450705,0.131180790960452,0.10410837438423645
ZTF_AB,16.5232,16.3503,16.2661,16.5385,16.3057,16.2132,16.2112,257.369,74.7981,0.12186,0.08208169014084507,0.0596346516007533,0.1212,0.0861549295774648,0.06409039548022599,0.05070443349753695
ZTF_AB,17.8833,17.2175,16.9567,17.8766,17.2041,16.9247,16.8248,253.841,22.6061,0.24472,0.164343661971831,0.1192693032015066,0.2434,0.17316901408450705,0.12818079096045198,0.10210837438423645
ZTF_AB,17.1068,16.8109,16.6936,17.145,16.79,16.658,16.6275,234.542,46.6663,0.0464475,0.03136056338028169,0.02270056497175141,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
ZTF_AB,17.2728,16.6677,16.4381,17.2654,16.652,16.4141,16.3162,247.903,19.7153,0.17313499999999998,0.11662253521126761,0.08433521657250471,0.1722,0.1227323943661972,0.09070056497175141,0.07190640394088671
ZTF_AB,16.2939,15.5959,15.3505,16.2905,15.5866,15.3284,15.2305,256.841,71.2281,0.1296875,0.08726197183098591,0.06286817325800377,0.129,0.09201408450704227,0.06796045197740114,0.053704433497536945
ZTF_AB,15.7175,15.3425,15.2106,15.7329,15.3291,15.172,15.1347,255.089,60.4446,0.0541025,0.03654084507042253,0.02670056497175141,0.0538,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTF_AB,16.7635,16.1645,15.9701,16.7634,16.1413,15.9388,15.8662,215.184,73.9322,0.06293,0.04254084507042254,0.030934086629001885,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTF_AB,17.526,17.0494,16.8768,17.5385,17.0362,16.843,16.7888,252.427,17.3454,0.238065,0.16016338028169014,0.11603578154425612,0.2368,0.1683098591549296,0.12431073446327684,0.09910837438423645
