survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_ZTF-g,GAIA_ZTF-r,GAIA_ZTF-i,GAIA_ZTF-G,GAIA_ZTF-R,GAIA_ZTF-I
ZTF,17.3738,16.8879,99,99,99,99,17.3362,16.912,16.7552,16.7366,311.21,-21.9278,0.153312,0.101073,0.0730339,0.153688,0.10069,0.0729887,0.149,0.105873,0.0779605,0.0623054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.3268,16.7563,16.5689,17.2908,16.8002,16.6137,16.546,9.98516,23.8806,0.0959875,0.0632958,0.0455254,0.0962125,0.0630563,0.0454915,0.0934,0.0662958,0.0492203,0.0391034,2806359600033529472,17.3302,16.7715,16.5958,17.3456,16.7685,16.5956
ZTF,99,99,99,17.9743,17.3002,17.0064,17.9375,17.3591,17.0842,16.9687,250.628,33.8162,0.0722125,0.0480366,0.0350169,0.0723875,0.0478451,0.0349944,0.0702,0.0504366,0.0374802,0.0295025,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.3249,16.5862,99,17.2623,16.6314,16.4024,16.3215,143.237,-17.8693,0.177087,0.117332,0.0845424,0.177512,0.116901,0.0844859,0.1722,0.122732,0.0907006,0.0719064,-999,-999,-999,-999,-999,-999,-999
ZTF,16.3357,15.5101,15.2345,99,99,99,16.2937,15.566,15.3036,15.2025,333.57,-12.569,0.141481,0.0938141,0.0677797,0.141819,0.0934789,0.0677401,0.1376,0.0980141,0.0720904,0.0577044,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.9355,99,99,17.8785,17.3556,17.1086,17.0188,274.717,19.5144,0.525375,0.347738,0.251373,0.526625,0.346493,0.251209,0.511,0.363338,0.269232,0.213818,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.6864,15.9416,99,16.6477,15.9987,15.7731,15.6885,121.36,39.1485,0.156369,0.104073,0.0750339,0.156731,0.10369,0.0749887,0.1522,0.108873,0.0799605,0.0640049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.8443,17.3001,99,17.78,17.3363,17.1784,17.1663,90.0643,-24.8279,0.117762,0.0775549,0.0565254,0.118037,0.0772676,0.0564915,0.1146,0.0811549,0.0602203,0.0477044,2911570944280493056,17.8431,17.3122,17.1746,17.859,17.3094,17.1745
ZTF,99,99,99,16.1555,15.6461,99,16.1093,15.6749,15.5116,15.46,117.421,33.2314,0.186031,0.123332,0.0895424,0.186469,0.122901,0.0894859,0.181,0.128732,0.0957006,0.0759064,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9926,16.2767,16.0423,16.9246,16.3164,16.1015,16.0202,109.375,60.7266,0.267131,0.176628,0.127814,0.267769,0.175958,0.127729,0.2598,0.185028,0.137051,0.108709,1086844570925218432,16.9989,16.2853,16.0794,17.0183,16.282,16.0792
ZTF,99,99,99,16.6617,15.8154,15.5377,16.5883,15.8694,15.6031,15.5003,222.057,68.104,0.062325,0.0417775,0.0300169,0.062475,0.0416338,0.0299944,0.0606,0.0435775,0.0324802,0.025202,1694482731348295040,16.6753,15.8224,15.5782,16.6961,15.8182,15.5778
ZTF,99,99,99,16.3884,15.8143,99,16.3662,15.8598,15.6738,15.6081,255.273,3.36164,0.348287,0.230406,0.166085,0.349112,0.229592,0.165972,0.3388,0.240606,0.178401,0.141911,4391318363233285504,16.4064,15.8215,15.6509,16.4227,15.8186,15.6507
ZTF,99,99,99,16.0884,15.6349,15.4286,16.0517,15.6611,15.4743,15.4074,1.75822,39.4555,0.306681,0.202887,0.146322,0.307419,0.202169,0.146226,0.2982,0.211887,0.156791,0.12431,2881098696774149248,16.0675,15.6411,15.4738,16.079,15.6383,15.4736
ZTF,17.0878,16.548,99,99,99,99,17.0479,16.5892,16.4166,16.3638,9.87603,44.7683,0.219638,0.144851,0.105051,0.220163,0.144324,0.104983,0.2136,0.151451,0.112441,0.0895074,388185363326365440,17.0824,16.5608,16.4058,17.0976,16.5583,16.4056
ZTF,17.3019,16.6447,99,99,99,99,17.2521,16.6919,16.4259,16.315,85.1163,60.0253,0.981537,0.649958,0.469729,0.983862,0.647563,0.469424,0.9548,0.679958,0.502983,0.399433,282016387406638464,17.2859,16.648,16.3934,17.3013,16.6442,16.393
ZTF,99,99,99,17.9605,17.5341,17.3579,17.9275,17.5621,17.4079,17.3693,17.3441,-15.7707,0.0762125,0.0510366,0.0370169,0.0763875,0.0508451,0.0369944,0.0742,0.0534366,0.0394802,0.0315025,2359544741958350976,17.9854,17.5568,17.4148,17.997,17.5541,17.4146
ZTF,17.716,17.4206,99,99,99,99,17.6808,17.4368,17.3604,17.3409,213.369,78.2133,0.102875,0.0682958,0.0492712,0.103125,0.0680563,0.0492429,0.1,0.0712958,0.0523503,0.0421034,1714931272507877888,17.7075,17.4382,17.3568,17.7139,17.4368,17.3567
ZTF,99,99,99,16.2755,15.7007,15.4898,16.26,15.7527,15.5516,15.4902,250.781,34.2505,0.0742125,0.0490366,0.0352712,0.0743875,0.0488451,0.0352429,0.0722,0.0514366,0.0383503,0.0305025,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.954,15.4786,15.3049,15.9334,15.5199,15.3649,15.3307,342.786,5.25769,0.232525,0.15411,0.111305,0.233075,0.153535,0.111232,0.2262,0.16131,0.119311,0.0948079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.1881,99,99,17.152,16.6363,16.4216,16.3241,274.632,19.4216,0.498713,0.330479,0.238864,0.499887,0.329282,0.238712,0.4852,0.345479,0.255492,0.203217,4526905155011824128,17.2029,16.6057,16.4062,17.2183,16.6023,16.4059
ZTF,99,99,99,17.0938,16.7012,16.55,17.0827,16.7378,16.6108,16.5812,16.8076,6.10437,0.0920437,0.0610366,0.0442712,0.0922562,0.0608451,0.0442429,0.0896,0.0634366,0.0473503,0.037803,2576485842181173760,17.1146,16.7313,16.6072,17.1272,16.7291,16.607
ZTF,99,99,99,15.6299,15.1213,14.9386,15.613,15.17,14.9974,14.9606,250.098,33.5786,0.0702125,0.0460366,0.0330169,0.0703875,0.0458451,0.0329944,0.0682,0.0484366,0.0354802,0.0285025,1326396990335416704,15.6576,15.1309,14.9831,15.6732,15.1282,14.9829
ZTF,99,99,99,16.556,15.9668,15.745,16.5178,15.9957,15.7967,15.718,341.189,13.3772,0.149369,0.0988141,0.0712881,0.149731,0.0984789,0.0712373,0.1452,0.103014,0.0768305,0.0610049,-999,-999,-999,-999,-999,-999,-999
ZTF,16.4298,15.7546,99,99,99,99,16.4092,15.8108,15.5607,15.4619,218.81,57.1259,0.0386063,0.0255183,0.0185085,0.0386937,0.0254225,0.0184972,0.0376,0.0267183,0.0197401,0.0159015,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.4926,15.0263,99,15.4628,15.0559,14.904,14.8639,98.2286,62.7129,0.311625,0.206146,0.148576,0.312375,0.20538,0.148475,0.303,0.215746,0.159661,0.126611,1007200312297130240,15.4961,15.0324,14.8881,15.5086,15.0298,14.8879
ZTF,99,99,99,17.0894,16.4045,16.147,17.0518,16.4491,16.2088,16.1084,134.961,-1.5981,0.0732125,0.0480366,0.0350169,0.0733875,0.0478451,0.0349944,0.0712,0.0504366,0.0374802,0.0295025,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9652,16.6281,16.4946,16.9436,16.6676,16.5545,16.5277,33.7209,-25.7753,0.0603812,0.0397775,0.0287627,0.0605187,0.0396338,0.0287458,0.0588,0.0415775,0.0306102,0.0245025,5118205397274731648,16.9672,16.6502,16.5453,16.9754,16.6481,16.5452
ZTF,99,99,99,17.6808,17.136,99,17.5536,17.1412,16.9735,16.8991,53.0755,-1.5579,0.2523,0.167369,0.120559,0.2529,0.166746,0.12048,0.2454,0.175169,0.129181,0.103108,3262962555433307008,17.6722,17.1348,16.9616,17.6864,17.1319,16.9613
ZTF,17.8915,17.456,17.2995,99,99,99,17.8525,17.4817,17.3381,17.2796,74.8952,7.25865,0.313625,0.207146,0.149576,0.314375,0.20638,0.149475,0.305,0.216746,0.160661,0.127611,3288429065798925312,17.8889,17.4827,17.3428,17.9012,17.4807,17.3426
ZTF,99,99,99,17.6647,17.1996,17.0433,17.6215,17.214,17.0731,17.0274,196.738,-10.2471,0.194919,0.128592,0.0927966,0.195381,0.128113,0.0927345,0.1896,0.134592,0.0995706,0.0792069,3623085392720335744,17.6407,17.2091,17.0617,17.6538,17.2063,17.0616
ZTF,99,99,99,17.4765,17.0298,16.8674,17.4323,17.0517,16.9104,16.877,46.1819,-15.8991,0.142481,0.0948141,0.0680339,0.142819,0.0944789,0.0679887,0.1386,0.0990141,0.0729605,0.0580049,5153985498507451136,17.4744,17.0393,16.9161,17.4872,17.0371,16.9159
ZTF,16.3003,15.6639,15.4351,99,99,99,16.2622,15.7027,15.477,15.3975,334.269,36.1138,0.427387,0.282701,0.204102,0.428412,0.281648,0.203966,0.4156,0.295901,0.218881,0.173714,1906407722090667904,16.3045,15.6626,15.4535,16.3214,15.6592,15.4532
ZTF,16.6861,16.1857,15.9668,99,99,99,16.6463,16.2524,16.0279,15.9628,202.107,16.0292,0.0949875,0.0632958,0.0452712,0.0952125,0.0630563,0.0452429,0.0924,0.0662958,0.0483503,0.038803,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.7178,17.1758,99,17.6621,17.2034,17.021,16.9522,255.335,3.23057,0.3384,0.224406,0.161831,0.3392,0.223592,0.161723,0.3292,0.234606,0.173531,0.137911,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,99,99,17.3346,17.875,17.5122,17.3747,17.3425,270.572,31.9709,0.161256,0.107073,0.0772881,0.161644,0.10669,0.0772373,0.1568,0.111873,0.0828305,0.0653054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.2343,16.4877,16.2272,17.1923,16.5354,16.2946,16.2168,8.92141,-18.4184,0.0672688,0.0447775,0.0320169,0.0674312,0.0446338,0.0319944,0.0654,0.0465775,0.0344802,0.0275025,-999,-999,-999,-999,-999,-999,-999
ZTF,17.1599,16.4588,16.1805,99,99,99,17.1056,16.4955,16.2374,16.1334,78.2104,8.94904,0.692631,0.45807,0.330915,0.694269,0.456394,0.330695,0.6738,0.47907,0.354932,0.282123,3242540917950457600,17.1554,16.4634,16.2172,17.1741,16.4595,16.2169
ZTF,99,99,99,16.8576,16.4797,99,16.8242,16.4904,16.3888,16.3651,111.965,53.2967,0.196919,0.130592,0.0937966,0.197381,0.130113,0.0937345,0.1916,0.136592,0.100571,0.0802069,983886508259464192,16.86,16.4828,16.3833,16.8711,16.4811,16.3833
ZTF,99,99,99,17.4527,16.8202,99,17.4216,16.8655,16.6662,16.6091,232.813,27.617,0.113819,0.0755549,0.0545254,0.114081,0.0752676,0.0544915,0.1108,0.0791549,0.0582203,0.0464039,-999,-999,-999,-999,-999,-999,-999
ZTF,16.2529,15.7838,15.6213,99,99,99,16.2207,15.8034,15.6719,15.6395,354.297,21.1658,0.152369,0.100814,0.0730339,0.152731,0.100479,0.0729887,0.1482,0.105014,0.0779605,0.0620049,2826461803622104832,16.2649,15.792,15.6644,16.279,15.7898,15.6642
ZTF,15.6759,15.1723,14.9697,99,99,99,15.635,15.1982,15.018,14.9697,262.521,79.0509,0.201863,0.133592,0.0967966,0.202337,0.133113,0.0967345,0.1964,0.139592,0.103571,0.0822069,1706363160645756416,15.6737,15.1534,15.0046,15.6883,15.1508,15.0044
ZTF,99,99,99,16.966,99,99,16.9472,16.2038,15.92,15.7799,274.777,19.6341,0.581756,0.384515,0.278136,0.583144,0.383127,0.277955,0.5658,0.401915,0.297842,0.236719,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.1329,16.5189,16.2778,17.0811,16.5643,16.3336,16.2367,348.078,45.9314,0.541206,0.357997,0.258627,0.542494,0.356704,0.258458,0.5264,0.374197,0.277102,0.220118,1941147960200762112,17.1299,16.5281,16.2964,17.1456,16.5246,16.2961
ZTF,99,99,99,16.1362,15.6401,15.4675,16.1144,15.6722,15.5047,15.4435,10.4461,23.4811,0.111819,0.0742958,0.0535254,0.112081,0.0740563,0.0534915,0.1088,0.0772958,0.0572203,0.0454039,2803320519830152576,16.1482,15.6478,15.491,16.1628,15.6452,15.4908
ZTF,99,99,99,16.8366,16.2661,16.0627,16.7972,16.3088,16.115,16.0619,4.65274,23.5104,0.21075,0.139592,0.100797,0.21125,0.139113,0.100734,0.205,0.145592,0.107571,0.0855074,2801058205936522624,16.84,16.2724,16.105,16.856,16.2693,16.1048
ZTF,15.8707,15.1823,99,99,99,99,15.8508,15.2291,15.0021,14.9213,142.83,-14.3004,0.238469,0.15811,0.114305,0.239031,0.157535,0.114232,0.232,0.16531,0.122311,0.0971084,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.5128,15.0824,99,15.4943,15.114,14.9936,14.9748,186.592,11.7321,0.0811562,0.0540366,0.0390169,0.0813438,0.0538451,0.0389944,0.079,0.0564366,0.0414802,0.032803,-999,-999,-999,-999,-999,-999,-999
ZTF,16.6974,16.0909,99,99,99,99,16.6709,16.1333,15.9195,15.8302,122.18,0.941516,0.0870437,0.0572958,0.0412712,0.0872562,0.0570563,0.0412429,0.0846,0.0602958,0.0443503,0.0355025,-999,-999,-999,-999,-999,-999,-999
ZTF,16.5184,16.0718,99,99,99,99,16.4875,16.1032,15.9547,15.9349,142.435,-14.4021,0.203806,0.134851,0.0977966,0.204294,0.134324,0.0977345,0.1982,0.141451,0.104571,0.0832069,5689410479702086528,16.5185,16.0842,15.9589,16.5317,16.082,15.9587
ZTF,17.9668,17.505,99,99,99,99,17.9212,17.5255,17.3872,17.3422,114.758,59.398,0.233469,0.15411,0.111305,0.234031,0.153535,0.111232,0.227,0.16131,0.119311,0.0948079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.0543,16.6968,99,17.0275,16.7122,16.6027,16.5934,132.238,10.8231,0.12665,0.0838141,0.0607797,0.12695,0.0834789,0.0607401,0.1232,0.0880141,0.0650904,0.0517044,598650443140630528,17.0581,16.7061,16.6014,17.0685,16.7043,16.6012
ZTF,99,99,99,17.3145,99,99,17.2781,16.4134,16.0849,15.9255,274.674,19.2993,0.569925,0.377515,0.272136,0.571275,0.376127,0.271955,0.5544,0.394915,0.291842,0.231719,4526894709651311104,17.3409,16.36,16.0179,17.3633,16.3546,16.0174
ZTF,17.4667,16.754,99,99,99,99,17.3885,16.7788,16.4932,16.3634,86.5629,59.6437,0.918156,0.60718,0.438966,0.920344,0.60493,0.438678,0.893,0.63538,0.470373,0.373931,282119535340184320,17.4476,16.7293,16.4582,17.4664,16.7251,16.4578
ZTF,17.7636,17.28,17.1133,99,99,99,17.7352,17.3223,17.1621,17.1154,146.128,15.3633,0.118706,0.0785549,0.0567797,0.118994,0.0782676,0.0567401,0.1154,0.0821549,0.0610904,0.0484039,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.7316,15.1683,14.9866,15.6998,15.2058,15.0291,14.9887,342.883,11.4512,0.228525,0.15111,0.109305,0.229075,0.150535,0.109232,0.2222,0.15831,0.117311,0.0928079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.0387,16.369,99,16.9924,16.4059,16.1496,16.048,99.8771,19.6822,1.03992,0.687735,0.497492,1.04238,0.685197,0.497169,1.0116,0.719535,0.532593,0.423335,3371936703349137920,17.039,16.3658,16.1274,17.0567,16.362,16.127
ZTF,17.1256,16.2902,15.9922,99,99,99,17.0565,16.3267,16.0519,15.9477,163.302,78.7217,0.0949875,0.0632958,0.0452712,0.0952125,0.0630563,0.0452429,0.0924,0.0662958,0.0483503,0.038803,1129725215170974720,17.1401,16.2832,16.0226,17.161,16.2788,16.0222
ZTF,99,99,99,16.4332,15.7142,15.4406,16.3866,15.7642,15.5195,15.4002,347.707,45.9905,0.577812,0.382515,0.276136,0.579187,0.381127,0.275955,0.562,0.399915,0.295842,0.23502,-999,-999,-999,-999,-999,-999,-999
ZTF,17.1219,99,99,99,99,99,17.0021,16.4559,16.2535,16.144,273.032,14.074,0.468994,0.31022,0.223864,0.470106,0.30907,0.223712,0.4562,0.32462,0.240492,0.190616,-999,-999,-999,-999,-999,-999,-999
ZTF,17.2456,16.7381,16.5585,99,99,99,17.2222,16.7727,16.612,16.5673,313.557,9.38733,0.247356,0.163369,0.118305,0.247944,0.162746,0.118232,0.2406,0.171169,0.126311,0.100108,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.2774,16.6726,16.444,17.2377,16.7124,16.4922,16.4389,273.014,39.7935,0.101875,0.0672958,0.0485254,0.102125,0.0670563,0.0484915,0.099,0.0702958,0.0522203,0.0411034,-999,-999,-999,-999,-999,-999,-999
ZTF,16.672,16.2148,99,99,99,99,16.6497,16.2478,16.1,16.0702,331.517,36.877,0.532319,0.351997,0.254373,0.533581,0.350704,0.254209,0.5178,0.368197,0.272232,0.216818,1954879417324105088,16.6659,16.2148,16.0829,16.6786,16.2124,16.0827
ZTF,99,99,99,16.2141,15.6971,99,16.2004,15.7405,15.5749,15.5396,322.676,-22.9476,0.140481,0.0928141,0.0670339,0.140819,0.0924789,0.0669887,0.1366,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999,-999,-999
ZTF,17.3722,16.6953,99,99,99,99,17.3196,16.7301,16.4942,16.416,311.051,-22.2027,0.148425,0.0980732,0.0710339,0.148775,0.0976901,0.0709887,0.1444,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999,-999
ZTF,16.2673,15.9156,15.7949,99,99,99,16.2428,15.9432,15.8425,15.8349,114.907,30.966,0.137538,0.0908141,0.0657797,0.137862,0.0904789,0.0657401,0.1338,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999,-999,-999
ZTF,15.4281,14.8827,99,99,99,99,15.3981,14.9214,14.757,14.7203,308.863,-27.3256,0.177087,0.117332,0.0845424,0.177512,0.116901,0.0844859,0.1722,0.122732,0.0907006,0.0716059,6799504911193905536,15.4288,14.8826,14.7452,15.4444,14.8799,14.745
ZTF,99,99,99,17.9414,17.578,99,17.9128,17.6148,17.5038,17.4842,323.158,-22.6674,0.178087,0.118332,0.0855424,0.178512,0.117901,0.0854859,0.1732,0.123732,0.0917006,0.0726059,6816142132731217152,17.9302,17.601,17.493,17.9399,17.5995,17.493
ZTF,16.8118,16.2541,16.076,99,99,99,16.747,16.28,16.107,16.0651,8.23888,44.5777,0.219638,0.144851,0.105051,0.220163,0.144324,0.104983,0.2136,0.151451,0.112441,0.0895074,388599368110431616,16.8136,16.2698,16.1131,16.8299,16.267,16.1128
ZTF,17.373,16.7933,99,99,99,99,17.3312,16.8226,16.6399,16.5779,121.678,0.547553,0.12565,0.0828141,0.0597797,0.12595,0.0824789,0.0597401,0.1222,0.0870141,0.0640904,0.0514039,-999,-999,-999,-999,-999,-999,-999
ZTF,15.506,15.0769,14.9045,99,99,99,15.4632,15.0874,14.9426,14.9105,115.391,30.5493,0.231525,0.15311,0.110305,0.232075,0.152535,0.110232,0.2252,0.16031,0.118311,0.0945074,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.3149,99,99,16.287,15.8225,15.6444,15.57,283.43,31.1246,0.457106,0.301961,0.218356,0.458194,0.300859,0.218215,0.4446,0.315761,0.233751,0.186315,2042128070172053248,16.3171,15.7935,15.6169,16.3316,15.7905,15.6167
ZTF,17.512,16.9518,16.7101,99,99,99,17.4776,16.9931,16.7752,16.6985,244.296,58.462,0.0504375,0.0335183,0.0237627,0.0505625,0.0334225,0.0237458,0.049,0.0347183,0.0256102,0.020202,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.9093,15.3946,15.2267,15.8969,15.4391,15.2743,15.2509,222.313,67.3104,0.0434937,0.0285183,0.0205085,0.0436062,0.0284225,0.0204972,0.0422,0.0297183,0.0217401,0.0179015,1669676718233634048,15.9125,15.4009,15.2639,15.928,15.3984,15.2638
ZTF,99,99,99,16.9479,16.3629,16.1642,16.9111,16.413,16.2262,16.1622,212.421,67.6741,0.0831563,0.0550366,0.0400169,0.0833437,0.0548451,0.0399944,0.081,0.0574366,0.0424802,0.033803,1673405604544268288,16.9661,16.3852,16.2017,16.9824,16.382,16.2014
ZTF,99,99,99,16.097,15.5423,99,16.0794,15.5906,15.3557,15.2931,44.5558,46.9477,0.667856,0.441811,0.319407,0.669444,0.440183,0.319198,0.6496,0.462211,0.342192,0.271823,434433090134619392,16.1068,15.5522,15.3489,16.1212,15.5487,15.3486
ZTF,16.97,16.4441,99,99,99,99,16.9307,16.469,16.3172,16.2665,156.409,-26.9247,0.20875,0.137851,0.0997966,0.20925,0.137324,0.0997345,0.203,0.144451,0.106571,0.0852069,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4881,16.6693,16.3782,17.4567,16.7381,16.4536,16.3417,16.8204,5.78527,0.0890437,0.0590366,0.0422712,0.0892562,0.0588451,0.0422429,0.0866,0.0614366,0.0453503,0.0361034,2576195502392202112,17.5163,16.6843,16.4228,17.5368,16.6803,16.4224
ZTF,99,99,99,17.2165,16.7791,16.6218,17.1856,16.8112,16.6757,16.6376,341.867,-8.21558,0.131594,0.0868141,0.0627797,0.131906,0.0864789,0.0627401,0.128,0.0910141,0.0670904,0.0537044,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4457,17.0161,16.8628,17.4155,17.0475,16.9239,16.8815,151.86,19.7061,0.0870437,0.0572958,0.0412712,0.0872562,0.0570563,0.0412429,0.0846,0.0602958,0.0443503,0.035803,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.4786,14.995,14.8129,15.4527,15.0451,14.8689,14.8265,230.03,20.3354,0.20975,0.138851,0.100051,0.21025,0.138324,0.0999831,0.204,0.145451,0.107441,0.0855074,1214011749331492480,15.5032,15.0064,14.8626,15.5176,15.0038,14.8625
ZTF,16.0927,15.3573,15.066,99,99,99,16.0468,15.4049,15.138,15.0293,77.9642,8.90586,0.614419,0.406293,0.293644,0.615881,0.404761,0.293452,0.5976,0.425493,0.314582,0.250621,3242448765131979520,16.0914,15.3646,15.1028,16.1101,15.3602,15.1024
ZTF,17.1616,16.3521,99,99,99,99,17.115,16.3937,16.1099,16.0002,331.258,36.964,0.4245,0.280701,0.203102,0.4255,0.279648,0.202966,0.413,0.293901,0.217881,0.172714,1954872820253707136,17.1584,16.3446,16.0705,17.1791,16.3401,16.0701
ZTF,99,99,99,16.3184,15.4096,99,16.2889,15.4847,15.1237,14.9561,56.7432,4.00671,0.809337,0.535625,0.386441,0.811262,0.533662,0.386186,0.7872,0.560225,0.414153,0.329527,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.3785,15.7892,15.5834,16.3443,15.838,15.6494,15.5828,256.691,55.269,0.0534375,0.0347775,0.0257627,0.0535625,0.0346338,0.0257458,0.052,0.0365775,0.0276102,0.0219015,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.6728,16.2278,16.0749,16.6261,16.2488,16.1093,16.0699,320.801,10.8025,0.212694,0.140851,0.101797,0.213206,0.140324,0.101734,0.2068,0.147451,0.108571,0.0865074,1745375722984132096,16.6639,16.2296,16.0965,16.6767,16.2272,16.0963
ZTF,17.3153,16.7596,16.5415,99,99,99,17.2792,16.795,16.5975,16.5341,44.6561,30.8365,0.598644,0.396034,0.28639,0.600056,0.394549,0.286203,0.5824,0.414634,0.306712,0.243621,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9555,16.4138,16.2054,16.9311,16.4705,16.2617,16.2009,280.871,46.9844,0.173144,0.114332,0.0825424,0.173556,0.113901,0.0824859,0.1684,0.119732,0.0887006,0.0706059,2119377764269801344,16.9681,16.416,16.235,16.9841,16.413,16.2347
ZTF,17.9007,17.365,17.1546,99,99,99,17.8482,17.3786,17.2022,17.1525,164.381,78.948,0.109875,0.0732958,0.0525254,0.110125,0.0730563,0.0524915,0.107,0.0762958,0.0562203,0.0451034,1129781251608573440,17.9029,17.3747,17.1948,17.9171,17.3717,17.1946
ZTF,99,99,99,16.5695,15.6647,15.2641,16.51,15.7346,15.331,15.1335,10.0927,78.2784,1.26644,0.837586,0.605051,1.26946,0.834521,0.60465,1.2318,0.875986,0.648774,0.515143,564266279294056576,16.5794,15.6753,15.2842,16.6009,15.6691,15.2836
ZTF,99,99,99,16.1594,15.7175,15.546,16.136,15.7537,15.6004,15.5534,273.967,27.5377,0.3364,0.222406,0.160831,0.3372,0.221592,0.160723,0.3272,0.232606,0.172531,0.136911,-999,-999,-999,-999,-999,-999,-999
ZTF,17.3929,16.6678,16.3948,99,99,99,17.3382,16.7063,16.4505,16.3471,37.4637,14.4783,0.5056,0.334738,0.242119,0.5068,0.333493,0.24196,0.4918,0.350338,0.259362,0.205517,75210276127516672,17.4083,16.6692,16.4266,17.4277,16.6651,16.4263
ZTF,17.9639,17.1721,99,99,99,99,17.8802,17.2144,16.9161,16.7846,85.6324,59.9168,0.888494,0.587662,0.424712,0.890606,0.585507,0.424429,0.8642,0.614662,0.455503,0.36133,282337307362241024,17.9579,17.1854,16.88,17.9778,17.1808,16.8795
ZTF,16.2157,15.8614,15.7457,99,99,99,16.184,15.8769,15.7807,15.7715,163.919,78.8995,0.107819,0.0712958,0.0515254,0.108081,0.0710563,0.0514915,0.1048,0.0742958,0.0552203,0.0434039,1129779469197818240,16.2078,15.8636,15.7853,16.2177,15.8621,15.7853
ZTF,17.9482,99,99,99,99,99,17.8964,16.9068,16.4428,16.1978,315.787,58.3772,2.4419,1.61514,1.16758,2.4477,1.6092,1.16681,2.3752,1.68954,1.25133,0.994182,2190596705818352256,18.0002,16.8306,16.3642,18.0278,16.8234,16.3634
ZTF,16.727,16.2153,16.0389,99,99,99,16.6908,16.2493,16.0971,16.073,143.373,23.6061,0.0870437,0.0572958,0.0412712,0.0872562,0.0570563,0.0412429,0.0846,0.0602958,0.0443503,0.035803,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.5554,99,99,16.5109,15.8941,15.6428,15.5653,274.545,19.1414,0.579812,0.383775,0.277136,0.581187,0.382338,0.276955,0.564,0.401775,0.296842,0.23602,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9453,16.3874,16.2,16.9181,16.4253,16.2548,16.219,280.777,46.7906,0.175144,0.116332,0.0835424,0.175556,0.115901,0.0834859,0.1704,0.121732,0.0897006,0.0716059,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.484,15.766,15.5276,16.4575,15.8365,15.5903,15.4881,257.125,18.7987,0.200862,0.132592,0.0957966,0.201338,0.132113,0.0957345,0.1954,0.138592,0.102571,0.0812069,-999,-999,-999,-999,-999,-999,-999
ZTF,16.0166,15.4371,15.2365,99,99,99,15.9741,15.4725,15.2917,15.247,313.131,9.70095,0.231525,0.15311,0.110305,0.232075,0.152535,0.110232,0.2252,0.16031,0.118311,0.0938079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.403,15.7184,15.4798,16.366,15.78,15.5344,15.4634,320.188,11.1026,0.234469,0.15511,0.112305,0.235031,0.154535,0.112232,0.228,0.16231,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999
