survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA-g,GAIA-r,GAIA-b,GAIA-g_AV,GAIA-b_AV,GAIA-r_AV,GAIA_SNLS-g,GAIA_SNLS-r,GAIA_SNLS-i,GAIA_SNLS-z,SOURCEID
SNLS_AB,17.431,16.8176,16.5914,16.4955,17.4566,16.8379,16.5998,16.5303,150.078,1.77103,0.0536075,0.0381718,0.0280565,0.0213744,0.0538,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6228,18.3716,18.2898,18.2824,18.5952,18.3513,18.277,18.3018,149.681,1.77283,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7083,18.2978,18.1509,18.1219,18.7079,18.3077,18.1636,18.1273,150.453,1.77454,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7662,18.4258,18.3522,18.3566,18.7571,18.4322,18.3549,18.3444,150.337,1.77783,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0666,16.5937,16.3738,16.288,17.073,16.6125,16.4004,16.3239,150.491,1.78892,0.06139,0.0431718,0.031742,0.0253744,0.0616,0.0435775,0.0324802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9622,17.259,16.977,16.8532,17.9857,17.3005,17.0112,16.8937,150.577,1.79895,0.06439,0.0458958,0.033742,0.0263744,0.0646,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7625,17.2214,17.0448,16.9819,17.7744,17.2474,17.0605,16.9997,150.158,1.80109,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3865,17.0716,16.9617,16.9444,17.3814,17.0822,16.9759,16.9658,150.596,1.80208,0.06439,0.0458958,0.033742,0.0263744,0.0646,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9476,17.5616,17.4194,17.3782,17.9334,17.5684,17.4191,17.3976,149.764,1.80159,0.0661725,0.0471718,0.034742,0.0273744,0.0664,0.0475775,0.0354802,0.028202,17.5872,17.091,17.9125,0,0,0,17.9714,17.5634,17.4408,17.3688,3836222457589927168
SNLS_AB,18.896,18.4706,18.2769,18.2064,18.8868,18.4952,18.2887,18.2352,150.566,1.80037,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,18.4827,17.9365,18.9013,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8224,18.4679,18.3391,18.3129,18.8147,18.4772,18.3538,18.3134,150.272,1.80481,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,18.4912,18.0505,18.8363,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.255,16.6334,16.4252,16.3501,17.279,16.665,16.4513,16.3793,150.438,1.81273,0.06039,0.0431718,0.0310565,0.0243744,0.0606,0.0435775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5969,18.1001,17.8848,17.7983,18.6017,18.1155,17.8972,17.822,149.921,1.82016,0.067955,0.0478958,0.034742,0.027468,0.0682,0.0484366,0.0354802,0.0285025,18.1246,17.56,18.5373,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.957,18.411,18.2036,18.1197,18.9733,18.4428,18.2077,18.1393,149.79,1.81922,0.0661725,0.0468958,0.034742,0.026468,0.0664,0.0474366,0.0354802,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4613,18.0261,17.8718,17.821,18.4719,18.0543,17.8783,17.8385,149.75,1.82419,0.0661725,0.0471718,0.034742,0.0273744,0.0664,0.0475775,0.0354802,0.028202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4154,16.7534,16.5118,16.4099,17.428,16.7776,16.7163,16.4378,149.63,1.83371,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8917,18.6625,18.5927,18.5903,18.9032,18.6987,18.5988,18.6099,149.766,1.84088,0.0661725,0.0461718,0.033742,0.026468,0.0664,0.0465775,0.0344802,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2857,17.6943,17.4589,17.3635,18.291,17.7177,17.4716,17.3844,150.275,1.84699,0.0586075,0.0411718,0.0300565,0.023468,0.0588,0.0415775,0.0306102,0.0245025,17.7489,17.1758,18.2809,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5405,17.2028,17.0916,17.0702,17.5422,17.2189,17.1009,17.0892,150.164,1.85765,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6014,18.1623,18.0009,17.9425,18.6061,18.1751,18.0007,17.9454,149.906,1.86548,0.067955,0.0478958,0.034742,0.027468,0.0682,0.0484366,0.0354802,0.0285025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8403,18.5286,18.414,18.3888,18.9185,18.5698,18.4064,18.3797,149.7,1.87448,0.0651725,0.0461718,0.033742,0.026468,0.0654,0.0465775,0.0344802,0.0275025,18.5324,18.0717,18.8959,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5439,18.0003,17.791,17.7058,18.5542,18.0379,17.8056,17.7232,149.725,1.88442,0.0651725,0.0461718,0.033742,0.026468,0.0654,0.0465775,0.0344802,0.0275025,18.086,17.4677,18.5256,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1992,16.6901,16.5037,16.4343,17.2072,16.7061,16.51,16.4553,150.08,1.88682,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,16.7368,16.1719,17.16,0,0,0,17.2201,16.6909,16.5124,16.4246,3836039290119632256
SNLS_AB,17.5208,16.9306,16.687,16.5796,17.5462,16.9737,16.6957,16.595,149.793,1.88707,0.0651725,0.0458958,0.033742,0.026468,0.0654,0.0464366,0.0344802,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7005,17.4529,17.3741,17.3707,17.7074,17.4805,17.3718,17.3607,149.896,1.88673,0.06539,0.0461718,0.033742,0.026468,0.0656,0.0465775,0.0344802,0.0275025,17.4465,17.0454,17.708,0,0,0,17.7151,17.4524,17.3943,17.3513,3836037155521314944
SNLS_AB,18.5825,18.1837,18.0251,17.9736,18.5805,18.1989,18.0249,17.9868,149.632,1.88623,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6081,17.9336,17.6527,17.5356,18.6278,17.9635,17.6941,17.5523,150.452,1.88902,0.05739,0.0401718,0.029742,0.0233744,0.0576,0.0405775,0.0304802,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3523,17.8631,17.653,17.57,18.3692,17.8895,17.6565,17.588,149.666,1.89303,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4648,18.0573,17.8885,17.8359,18.4606,18.0751,17.8974,17.8656,150.25,1.89381,0.05939,0.0418958,0.030742,0.0243744,0.0596,0.0424366,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1474,17.7688,17.6435,17.6101,18.1496,17.7814,17.6529,17.6372,150.371,1.89801,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.671,17.0517,16.8275,16.7418,17.6925,17.1052,16.8498,16.77,150.601,1.90064,0.0631725,0.0448958,0.032742,0.025468,0.0634,0.0454366,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6076,18.0036,17.7738,17.6781,18.6278,18.0318,17.7901,17.7004,150.565,1.90421,0.06139,0.0438958,0.0320565,0.0253744,0.0616,0.0444366,0.0326102,0.026202,18.0626,17.4311,18.5284,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8744,18.6118,18.5319,18.5258,18.8984,18.6407,18.5217,18.5444,149.69,1.90966,0.06439,0.0451718,0.033742,0.0263744,0.0646,0.0455775,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2701,17.751,17.5559,17.4853,18.2777,17.7642,17.563,17.5142,150.174,1.91085,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0299,16.616,16.4684,16.4348,17.0348,16.6374,16.4859,16.4567,150.469,1.91537,0.0566075,0.0401718,0.0290565,0.0223744,0.0568,0.0405775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0292,17.6947,17.5682,17.5383,18.0094,17.703,17.5931,17.5773,150.55,1.91424,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8651,17.5053,17.3737,17.3415,17.8623,17.5218,17.3876,17.3622,150.264,1.91669,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0127,17.6105,17.4773,17.4434,18.016,17.6223,17.4727,17.4426,149.92,1.91647,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8773,17.2359,17.006,16.909,17.9026,17.2614,17.0131,16.9235,149.826,1.91699,0.0651725,0.0461718,0.033742,0.026468,0.0654,0.0465775,0.0344802,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8663,18.6049,18.5127,18.4938,18.8654,18.61,18.499,18.4792,149.895,1.91776,0.0651725,0.0458958,0.033742,0.0263744,0.0654,0.0464366,0.0344802,0.027202,18.5992,18.1614,18.8869,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2091,17.7106,17.477,17.3833,18.2271,17.7412,17.4944,17.4247,150.492,1.92067,0.0566075,0.0401718,0.0290565,0.0223744,0.0568,0.0405775,0.0296102,0.023202,17.7385,17.1538,18.1378,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1636,17.7576,17.6401,17.6167,18.1699,17.7791,17.6626,17.6401,150.028,1.91859,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6999,18.3982,18.2896,18.2681,18.7057,18.4075,18.3053,18.2543,149.864,1.9332,0.0631725,0.0441718,0.032742,0.025468,0.0634,0.0445775,0.0334802,0.0265025,18.4133,18.0027,18.7114,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3134,16.8418,16.6837,16.6278,17.3348,16.8594,16.6967,16.6339,149.805,1.93731,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,16.891,16.3475,17.2598,0,0,0,17.3113,16.8349,16.6934,16.6336,3836226065362467328
SNLS_AB,18.3321,17.6859,17.4327,17.3199,18.3508,17.7074,17.4825,17.3485,149.79,1.93744,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8415,18.4332,18.2893,18.2475,18.8674,18.4189,18.299,18.2504,149.725,1.93705,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9127,18.6608,18.5837,18.5752,18.9094,18.6873,18.5787,18.5887,150.073,1.93997,0.0566075,0.0401718,0.0290565,0.0223744,0.0568,0.0405775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8357,17.1481,16.881,16.7647,17.8615,17.168,16.9181,16.7844,149.745,1.94242,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,17.217,16.5501,17.7196,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9517,17.3651,17.153,17.0634,17.9565,17.385,17.1685,17.0936,150.023,1.9426,0.0576075,0.0401718,0.029742,0.0233744,0.0578,0.0405775,0.0304802,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7829,18.2221,17.9848,17.8828,18.7691,18.2381,18.004,17.863,150.569,1.94115,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5898,17.9451,17.6851,17.5735,18.6057,17.9629,17.7084,17.5747,150.358,1.94213,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0512,17.7377,17.6438,17.6251,18.0317,17.7356,17.6555,17.6311,149.665,1.96793,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2563,17.7872,17.5702,17.5035,18.2933,17.8401,17.5998,17.52,150.492,1.97107,0.052825,0.0374479,0.027742,0.0213744,0.053,0.0377183,0.0284802,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8991,18.5239,18.3899,18.3559,18.8639,18.5258,18.3845,18.3775,150.398,1.97739,0.0586075,0.0411718,0.0300565,0.0233744,0.0588,0.0415775,0.0306102,0.024202,18.5488,18.0713,18.844,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6517,18.2902,18.1445,18.101,18.6495,18.3022,18.1541,18.1473,150.542,1.97735,0.0546075,0.0391718,0.0280565,0.0223744,0.0548,0.0395775,0.0286102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.639,17.0629,16.856,16.7711,17.6617,17.0878,16.8699,16.7908,149.983,1.98035,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,17.1213,16.5243,17.578,0,0,0,17.6423,17.0632,16.862,16.7825,3836231803438784640
SNLS_AB,18.5146,18.2329,18.1528,18.1557,18.4972,18.2458,18.144,18.1696,150.183,1.97822,0.0576075,0.0401718,0.029742,0.0233744,0.0578,0.0405775,0.0304802,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3568,17.8449,17.6392,17.5529,18.3659,17.8652,17.66,17.5813,149.768,1.98005,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3781,16.7315,16.4545,16.3256,17.3936,16.7553,16.4795,16.3665,150.084,1.98966,0.0576075,0.0411718,0.0300565,0.0233744,0.0578,0.0415775,0.0306102,0.024202,16.8221,16.1339,17.2859,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7914,18.4829,18.3817,18.3523,18.8041,18.516,18.4147,18.3855,149.92,1.98613,0.0606075,0.0431718,0.031742,0.024468,0.0608,0.0435775,0.0324802,0.0255025,18.4959,18.1011,18.9028,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4589,18.0901,17.975,17.9395,18.4763,18.1111,17.9914,17.9522,149.638,1.98731,0.06139,0.0431718,0.031742,0.0253744,0.0616,0.0435775,0.0324802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0939,16.7116,16.5849,16.5583,17.1074,16.7299,16.5988,16.5673,150.436,1.99755,0.0556075,0.0391718,0.028742,0.0223744,0.0558,0.0395775,0.0294802,0.023202,16.753,16.2533,17.0838,0,0,0,17.1098,16.7124,16.5986,16.5657,3836054270965580288
SNLS_AB,18.1423,17.8237,17.7121,17.6944,18.1452,17.8472,17.717,17.7158,150.476,1.99794,0.0536075,0.0374479,0.027742,0.0213744,0.0538,0.0377183,0.0284802,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3258,17.6441,17.3727,17.2545,18.3521,17.675,17.3916,17.2939,150.206,2.00063,0.0576075,0.0401718,0.029742,0.0233744,0.0578,0.0405775,0.0304802,0.024202,17.7028,17.0453,18.2065,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3912,16.9829,16.8142,16.7524,17.3852,16.9938,16.8224,16.7714,150.58,2.00371,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7529,17.4798,17.3907,17.3805,17.7536,17.4916,17.3941,17.383,150.006,2.00638,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1028,17.5696,17.3761,17.3094,18.0933,17.5848,17.3976,17.3372,150.351,2.01031,0.0586075,0.0411718,0.0300565,0.023468,0.0588,0.0415775,0.0306102,0.0245025,17.625,17.0428,18.0471,0,0,0,18.1182,17.5776,17.4,17.3177,3836064883829908736
SNLS_AB,18.9412,18.4902,18.3118,18.2439,18.964,18.5163,18.3139,18.2969,150.517,2.0167,0.0536075,0.0381718,0.0280565,0.0213744,0.0538,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6088,17.3154,17.2314,17.2213,17.6095,17.3331,17.2418,17.2402,150.047,2.01848,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,17.331,16.9114,17.6235,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5195,18.0505,17.8594,17.7829,18.5336,18.0631,17.8779,17.8045,149.845,2.02464,0.0631725,0.0448958,0.032742,0.025468,0.0634,0.0454366,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.724,17.0224,16.7658,16.6591,17.7554,17.0564,16.7838,16.6845,150.441,2.03043,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,17.0966,16.4279,17.6273,0,0,0,17.7489,17.0235,16.7716,16.649,3836054678987619968
SNLS_AB,17.2029,16.8606,16.7414,16.7129,17.2112,16.8786,16.7455,16.7242,150.238,2.03091,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,16.879,16.4093,17.2126,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2852,17.8235,17.65,17.5933,18.2927,17.8407,17.665,17.6007,150.455,2.03074,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1109,17.6082,17.4506,17.3993,18.1199,17.6321,17.4673,17.4176,150.103,2.04196,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8095,17.2695,17.0663,16.9885,17.8186,17.2923,17.0861,17.0237,150.039,2.0425,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8654,17.444,17.2955,17.2468,17.8604,17.4613,17.3059,17.2633,149.757,2.04313,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,17.4843,16.9363,17.8341,0,0,0,17.8665,17.4316,17.2987,17.2285,3836230811301399936
SNLS_AB,17.5651,17.0753,16.9117,16.8566,17.5769,17.0995,16.9328,16.8783,150.159,2.05488,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9471,18.5105,18.3411,18.2869,18.972,18.5246,18.3566,18.3145,150.42,2.0541,0.0576075,0.0401718,0.0300565,0.0233744,0.0578,0.0405775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8536,18.2788,18.0613,17.9744,18.8397,18.2942,18.0766,17.9843,150.465,2.07222,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5166,17.8596,17.6148,17.5199,18.5348,17.8823,17.6125,17.5558,150.306,2.07653,0.052825,0.0374479,0.027742,0.0213744,0.053,0.0377183,0.0284802,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7645,17.1324,16.8679,16.7426,17.7753,17.1568,16.8775,16.7772,149.634,2.08714,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.156,17.6512,17.4648,17.4008,18.1504,17.6752,17.4811,17.4164,150.366,2.09221,0.054825,0.0391718,0.0280565,0.0223744,0.055,0.0395775,0.0286102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2708,17.7186,17.5065,17.4217,18.2793,17.7315,17.5236,17.4405,150.113,2.09454,0.05739,0.0401718,0.029742,0.0233744,0.0576,0.0405775,0.0304802,0.024202,17.7679,17.1666,18.1732,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3351,17.8874,17.7051,17.6388,18.3342,17.9055,17.7291,17.6497,150.459,2.09631,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,17.9253,17.3853,18.3095,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6893,18.2293,18.0368,17.9675,18.7052,18.2501,18.0524,17.9769,150.088,2.09716,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6316,18.2281,18.0881,18.052,18.6545,18.2616,18.1056,18.0514,150.175,2.09846,0.053825,0.0381718,0.0280565,0.0222808,0.054,0.0385775,0.0286102,0.0229015,18.2625,17.801,18.6286,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2246,16.7731,16.6237,16.5793,17.2412,16.7927,16.6364,16.5877,150.576,2.10432,0.053825,0.0381718,0.0280565,0.0213744,0.054,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9814,17.5049,17.3348,17.2823,18.0076,17.5221,17.3534,17.2748,150.384,2.1057,0.0556075,0.0391718,0.028742,0.0223744,0.0558,0.0395775,0.0294802,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3861,17.8565,17.6724,17.5948,18.3959,17.8727,17.6843,17.6159,149.691,2.10931,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,17.9167,17.3723,18.3399,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6793,18.3091,18.1831,18.1498,18.6658,18.3096,18.2093,18.1545,150.062,2.11358,0.0586075,0.0411718,0.030742,0.023468,0.0588,0.0415775,0.0314802,0.0245025,18.3422,17.8745,18.6793,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6865,18.3016,18.1721,18.1388,18.6878,18.3195,18.1878,18.1486,150,2.1135,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4869,18.0905,17.917,17.8566,18.5039,18.1065,17.933,17.8715,150.423,2.11364,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,18.1435,17.5971,18.4679,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3244,16.9322,16.7987,16.745,17.3229,16.9512,16.8047,16.7683,149.623,2.11825,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,16.9629,16.4527,17.2921,0,0,0,17.3441,16.9389,16.8029,16.7242,3836246818644498688
SNLS_AB,18.5811,18.1151,17.9546,17.8917,18.5703,18.1124,17.9631,17.913,149.665,2.12202,0.06139,0.0431718,0.031742,0.0253744,0.0616,0.0435775,0.0324802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7002,18.3161,18.1953,18.1671,18.7213,18.3476,18.2018,18.1983,150.144,2.12347,0.0556075,0.0391718,0.028742,0.0223744,0.0558,0.0395775,0.0294802,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1093,16.8764,16.8038,16.7959,17.115,16.8909,16.8111,16.798,149.875,2.12696,0.0671725,0.0478958,0.034742,0.027468,0.0674,0.0484366,0.0354802,0.0285025,16.8705,16.4678,17.1239,0,0,0,17.1203,16.8734,16.7958,16.7757,3836237511450375680
SNLS_AB,18.152,17.8228,17.7247,17.7089,18.1548,17.8527,17.7322,17.7372,150.149,2.12619,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7113,17.4124,17.307,17.2904,17.7148,17.4304,17.32,17.2915,150.411,2.1312,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6772,17.4054,17.3105,17.2977,17.6841,17.4259,17.3224,17.2984,150.418,2.13477,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,17.4085,16.9877,17.6835,0,0,0,17.69,17.4292,17.3266,17.2865,3836074023520354688
SNLS_AB,17.327,16.9324,16.8118,16.7709,17.2956,16.9414,16.8194,16.8022,149.625,2.13514,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,16.9792,16.4745,17.2989,0,0,0,17.3274,16.9313,16.8192,16.7969,3836247196601628416
SNLS_AB,18.4001,17.7489,17.4863,17.3686,18.4101,17.7702,17.5125,17.4033,150.565,2.14449,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1778,17.9054,17.8112,17.7859,18.1894,17.919,17.8195,17.7906,149.718,2.14605,0.06139,0.0438958,0.0320565,0.0253744,0.0616,0.0444366,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
