survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,ZTF-G,ZTF-R,ZTF-I,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV
ZTF,16.0693,15.6911,15.561,16.0746,15.6676,15.5356,15.5062,214.438,78.3049,0.103,0.0682957746478873,0.0492711864406779,0.0999999999999999,0.0712957746478873,0.0523502824858757,0.042103448275862,99,99,99,99,99,99
ZTF,17.5414,16.991,16.747,17.5788,16.9734,16.7333,16.6292,238.978,19.1625,0.1248,0.0825549295774648,0.0597796610169491,0.1212,0.0861549295774648,0.0640903954802259,0.0507044334975369,99,99,99,99,99,99
ZTF,16.8134,16.2487,16.0141,16.8151,16.2448,15.9973,15.8999,258.447,65.4187,0.0862,0.0570366197183098,0.0412711864406779,0.0838,0.0594366197183098,0.0443502824858757,0.0348029556650246,99,99,99,99,99,99
ZTF,15.5915,15.2585,15.1441,15.6164,15.2362,15.0888,15.058,211.144,29.8852,0.0426,0.0275183098591549,0.0205084745762711,0.0414,0.0287183098591549,0.0217401129943502,0.0169014778325123,99,99,99,99,99,99
ZTF,16.8122,16.0891,15.7849,16.803,16.0819,15.7785,15.6458,258.589,59.0492,0.0881499999999999,0.0580366197183098,0.0422711864406779,0.0856,0.0604366197183098,0.0453502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,17.7185,17.0931,16.8557,17.6867,17.0784,16.8381,16.7462,234.672,79.3016,0.12185,0.0805549295774648,0.0577796610169491,0.1184,0.0841549295774648,0.0620903954802259,0.0494039408866995,99,99,99,99,99,99
ZTF,17.5746,16.9688,16.6888,17.5737,16.96,16.6876,16.5679,240.857,59.311,0.0356999999999999,0.0235183098591549,0.0175084745762711,0.0348,0.0247183098591549,0.0187401129943502,0.0146009852216748,99,99,99,99,99,99
ZTF,16.7443,16.0535,15.739,16.7789,16.0578,15.7364,15.5834,241.328,19.1633,0.12975,0.0855549295774648,0.0617796610169491,0.126,0.0891549295774648,0.066090395480226,0.0527044334975369,99,99,99,99,99,99
ZTF,17.2956,16.6323,16.3951,17.2862,16.6225,16.3738,16.2606,245.484,16.7039,0.1495999999999999,0.0990732394366197,0.0712881355932203,0.1454,0.1038732394366197,0.0768305084745762,0.0610049261083743,99,99,99,99,99,99
ZTF,15.8648,15.3739,15.2002,15.8749,15.353,15.1691,15.1071,226.59,41.982,0.05745,0.0377774647887323,0.0277627118644067,0.0558,0.0395774647887324,0.0296101694915254,0.0232019704433497,99,99,99,99,99,99
ZTF,15.0567,14.8402,14.7539,15.0847,14.8067,14.7121,14.7158,250.0,46.7578,0.0822,0.0540366197183098,0.0392711864406779,0.0798,0.0564366197183098,0.0423502824858757,0.0335024630541871,99,99,99,99,99,99
ZTF,16.7065,16.2296,16.0592,16.7193,16.2104,16.0235,15.9593,257.263,49.9135,0.03865,0.0255183098591549,0.0185084745762711,0.0376,0.0267183098591549,0.0197401129943502,0.0159014778325123,99,99,99,99,99,99
ZTF,16.7946,16.2179,15.9985,16.8036,16.2067,15.9761,15.8883,238.312,50.6017,0.0584499999999999,0.0385183098591549,0.0277627118644067,0.0567999999999999,0.0397183098591549,0.0296101694915254,0.0232019704433497,99,99,99,99,99,99
ZTF,16.1617,15.8539,15.7292,16.1846,15.8257,15.6837,15.6583,252.9,21.3091,0.1684,0.1113323943661971,0.0805423728813559,0.1636,0.1167323943661972,0.0867005649717514,0.0686059113300492,99,99,99,99,99,99
ZTF,17.7172,17.0356,16.8061,17.7063,17.0206,16.7661,16.6637,227.273,71.4919,0.06635,0.0437774647887323,0.0317627118644067,0.0644,0.0455774647887324,0.0336101694915254,0.0272019704433497,99,99,99,99,99,99
ZTF,18.1009,17.4689,17.1677,18.0959,17.4515,17.163,17.0284,264.476,29.8273,0.1882,0.1243323943661971,0.0895423728813559,0.1828,0.1297323943661972,0.0957005649717514,0.0766059113300492,99,99,99,99,99,99
ZTF,16.7456,16.2433,16.0679,16.7737,16.2237,16.0457,15.9786,252.184,66.0606,0.0951,0.0632957746478873,0.0455254237288135,0.0924,0.0662957746478873,0.0492203389830508,0.0388029556650246,99,99,99,99,99,99
ZTF,16.9109,16.6711,16.5718,16.9272,16.6319,16.5182,16.4967,251.985,57.279,0.08125,0.0540366197183098,0.0390169491525423,0.079,0.0564366197183098,0.0414802259887005,0.0328029556650246,99,99,99,99,99,99
ZTF,16.7457,16.3894,16.2712,16.7539,16.3684,16.2176,16.2037,215.715,43.4893,0.0376499999999999,0.0252591549295774,0.0185084745762711,0.0366,0.0258591549295774,0.0197401129943502,0.0156009852216748,99,99,99,99,99,99
ZTF,16.7531,16.3417,16.1876,16.7586,16.3181,16.1562,16.103,225.37,64.9188,0.0624,0.0417774647887324,0.0300169491525423,0.0606,0.0435774647887324,0.0324802259887005,0.0255024630541871,99,99,99,99,99,99
ZTF,18.1946,17.597,17.3153,18.1919,17.5722,17.3036,17.1904,250.877,73.326,0.12975,0.0858140845070422,0.0617796610169491,0.126,0.0900140845070422,0.066090395480226,0.0527044334975369,99,99,99,99,99,99
ZTF,15.3,14.955,14.8249,15.3132,14.9271,14.7883,14.7534,262.003,60.9536,0.10995,0.0725549295774647,0.0525254237288135,0.1068,0.0761549295774648,0.0562203389830508,0.0444039408866995,99,99,99,99,99,99
ZTF,18.0409,17.3963,17.0992,18.0622,17.4001,17.1191,16.9989,219.331,43.9323,0.0584499999999999,0.0387774647887323,0.0277627118644067,0.0567999999999999,0.0405774647887324,0.0296101694915254,0.0242019704433497,99,99,99,99,99,99
ZTF,17.397,17.0527,16.9092,17.4079,17.0289,16.8786,16.8477,242.906,30.3646,0.0871499999999999,0.0572957746478873,0.0412711864406779,0.0846,0.0602957746478873,0.0443502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,17.4334,16.9302,16.7095,17.4397,16.9158,16.6781,16.5848,251.825,40.6737,0.06635,0.0437774647887323,0.0317627118644067,0.0644,0.0455774647887324,0.0336101694915254,0.0265024630541871,99,99,99,99,99,99
ZTF,16.3926,15.9655,15.8176,16.4161,15.9468,15.7774,15.7274,251.155,15.8897,0.2219,0.1468507042253521,0.1060508474576271,0.2156,0.1534507042253521,0.1134406779661017,0.0905073891625615,99,99,99,99,99,99
ZTF,17.8232,17.234,17.0077,17.8079,17.2081,16.9653,16.8591,234.522,23.4624,0.15555,0.1030732394366197,0.0742881355932203,0.1512,0.1078732394366197,0.0798305084745762,0.0633054187192118,99,99,99,99,99,99
ZTF,17.04,16.6638,16.521,17.0563,16.6191,16.4905,16.4391,220.509,78.5151,0.10795,0.0712957746478873,0.0515254237288135,0.1048,0.0742957746478873,0.0552203389830508,0.0434039408866995,99,99,99,99,99,99
ZTF,17.7068,17.06,16.82,17.7092,17.046,16.7955,16.6923,256.341,73.9683,0.1545,0.1020732394366197,0.0732881355932203,0.15,0.1068732394366197,0.0788305084745762,0.0630049261083743,99,99,99,99,99,99
ZTF,16.6268,16.3294,16.232,16.6341,16.3022,16.1772,16.1554,253.214,54.0951,0.0921,0.0610366197183098,0.0442711864406779,0.0894,0.0634366197183098,0.0473502824858757,0.0378029556650246,99,99,99,99,99,99
ZTF,16.0918,15.7726,15.6354,16.1054,15.7559,15.6083,15.5747,257.751,37.7542,0.1258,0.0835549295774648,0.0597796610169491,0.1222,0.0871549295774648,0.0640903954802259,0.0514039408866995,99,99,99,99,99,99
ZTF,15.568,15.2601,15.1682,15.5856,15.2276,15.127,15.1086,225.019,66.5205,0.0594499999999999,0.0397774647887324,0.0287627118644067,0.0578,0.0415774647887324,0.0306101694915254,0.0242019704433497,99,99,99,99,99,99
ZTF,18.1175,17.5828,17.3939,18.1203,17.5621,17.3475,17.2653,249.156,60.0049,0.05745,0.0377774647887323,0.0270169491525423,0.0558,0.0395774647887324,0.0294802259887005,0.0232019704433497,99,99,99,99,99,99
ZTF,15.524,15.02,14.8567,15.5337,15.0073,14.8241,14.7497,213.276,79.7123,0.08025,0.0530366197183098,0.0382711864406779,0.078,0.0554366197183098,0.0413502824858757,0.0328029556650246,99,99,99,99,99,99
ZTF,17.8241,17.3625,17.1777,17.802,17.3425,17.1509,17.0968,258.681,54.2957,0.0624,0.0407774647887324,0.0297627118644067,0.0606,0.0425774647887324,0.0316101694915254,0.0252019704433497,99,99,99,99,99,99
ZTF,17.2173,16.5158,16.2831,17.2156,16.5048,16.2527,16.1555,222.227,36.8288,0.03965,0.0265183098591549,0.0195084745762711,0.0386,0.0277183098591549,0.0207401129943502,0.0159014778325123,99,99,99,99,99,99
ZTF,17.3803,17.1441,17.0441,17.4057,17.1241,17.0152,16.9973,239.818,36.3911,0.0762999999999999,0.0510366197183098,0.0370169491525423,0.0742,0.0534366197183098,0.0394802259887005,0.0315024630541871,99,99,99,99,99,99
ZTF,16.4722,15.8739,15.673,16.4673,15.8747,15.6403,15.5682,232.913,22.3535,0.16345,0.1080732394366197,0.0782881355932203,0.1588,0.1128732394366197,0.0838305084745762,0.0663054187192118,99,99,99,99,99,99
ZTF,18.0972,17.3933,17.1423,18.078,17.3962,17.1044,16.9925,224.453,22.2616,0.13275,0.0875549295774647,0.0630338983050847,0.129,0.0911549295774648,0.0679604519774011,0.0537044334975369,99,99,99,99,99,99
ZTF,17.1918,16.8577,16.7254,17.2089,16.8222,16.6804,16.6349,264.324,58.401,0.14265,0.0940732394366197,0.0680338983050847,0.1386,0.0988732394366197,0.0729604519774011,0.0580049261083743,99,99,99,99,99,99
ZTF,17.5258,17.0776,16.9118,17.5464,17.0805,16.8917,16.836,257.08,42.9913,0.0951,0.0632957746478873,0.0455254237288135,0.0924,0.0662957746478873,0.0492203389830508,0.0388029556650246,99,99,99,99,99,99
ZTF,16.7769,16.406,16.2646,16.7928,16.3738,16.2224,16.1817,260.834,57.1917,0.0941,0.0622957746478873,0.0452711864406779,0.0914,0.0652957746478873,0.0483502824858757,0.038103448275862,99,99,99,99,99,99
ZTF,17.2719,16.9072,16.7709,17.262,16.8689,16.7207,16.6948,260.308,36.2098,0.1168999999999999,0.0775549295774647,0.0557796610169491,0.1135999999999999,0.0811549295774648,0.0600903954802259,0.0474039408866995,99,99,99,99,99,99
ZTF,16.4454,15.9303,15.718,16.4456,15.9133,15.6919,15.6265,254.891,36.6444,0.05645,0.0367774647887323,0.0267627118644067,0.0548,0.0385774647887324,0.0286101694915254,0.0229014778325123,99,99,99,99,99,99
ZTF,16.3335,15.9793,15.8312,16.3532,15.9577,15.7976,15.7698,250.908,35.8627,0.08915,0.0590366197183098,0.0422711864406779,0.0866,0.0614366197183098,0.0453502824858757,0.036103448275862,99,99,99,99,99,99
ZTF,16.7707,16.2669,16.0647,16.7942,16.2758,16.0397,15.9667,263.955,79.951,0.22885,0.1511098591549295,0.1093050847457627,0.2224,0.1583098591549296,0.1173107344632768,0.092807881773399,99,99,99,99,99,99
ZTF,15.879,15.475,15.3074,15.8872,15.4578,15.2815,15.2291,255.221,59.9961,0.0603999999999999,0.0397774647887324,0.0287627118644067,0.0586,0.0415774647887324,0.0306101694915254,0.0242019704433497,99,99,99,99,99,99
ZTF,17.0063,16.4747,16.3011,17.0127,16.4574,16.2686,16.2166,262.784,65.7205,0.1644,0.1083323943661971,0.0782881355932203,0.1596,0.1137323943661972,0.0838305084745762,0.0666059113300492,99,99,99,99,99,99
ZTF,17.1269,16.4421,16.169,17.1108,16.4375,16.1454,16.0273,217.242,58.6068,0.0426,0.0277774647887323,0.0205084745762711,0.0414,0.0295774647887324,0.0217401129943502,0.0169014778325123,99,99,99,99,99,99
ZTF,17.1759,16.4562,16.1882,17.1831,16.4545,16.1745,16.0645,248.579,45.1456,0.0356499999999999,0.0235183098591549,0.0165084745762711,0.0346,0.0247183098591549,0.0177401129943502,0.0146009852216748,99,99,99,99,99,99
ZTF,16.7838,16.415,16.2681,16.7989,16.3905,16.23,16.1825,238.225,30.5168,0.09605,0.0632957746478873,0.0455254237288135,0.0932,0.0662957746478873,0.0492203389830508,0.0388029556650246,99,99,99,99,99,99
ZTF,17.2789,16.9832,16.9157,17.3203,16.9565,16.8356,16.7928,232.721,40.6925,0.06935,0.0460366197183098,0.0330169491525423,0.0674,0.0484366197183098,0.0354802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,16.692,16.2898,16.1439,16.7087,16.2692,16.1151,16.0963,263.706,72.3372,0.1159,0.0765549295774647,0.0555254237288135,0.1126,0.0801549295774648,0.0592203389830508,0.0474039408866995,99,99,99,99,99,99
ZTF,16.7944,16.4999,16.3874,16.8157,16.4718,16.3492,16.321,257.872,50.8211,0.08225,0.0550366197183098,0.0392711864406779,0.08,0.0574366197183098,0.0423502824858757,0.0338029556650246,99,99,99,99,99,99
ZTF,17.3088,16.8468,16.6892,17.3212,16.8318,16.6663,16.6116,246.449,57.7412,0.02575,0.0172591549295774,0.0122542372881355,0.0249999999999999,0.0178591549295774,0.0128700564971751,0.0106009852216748,99,99,99,99,99,99
ZTF,17.4934,16.7395,16.4309,17.4708,16.7421,16.4322,16.2845,242.327,29.7973,0.1288,0.0848140845070422,0.0617796610169491,0.1252,0.0890140845070422,0.066090395480226,0.0527044334975369,99,99,99,99,99,99
ZTF,17.5469,16.9821,16.7862,17.5473,16.9574,16.7568,16.6803,248.366,50.602,0.07035,0.0467774647887324,0.0340169491525423,0.0683999999999999,0.0485774647887324,0.0364802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,17.0955,16.3618,16.1008,17.0923,16.3592,16.0841,15.9844,251.269,44.0774,0.0317,0.0205183098591549,0.0152542372881355,0.0308,0.0217183098591549,0.0158700564971751,0.0126009852216748,99,99,99,99,99,99
ZTF,16.9593,16.6123,16.4409,16.9869,16.5711,16.4158,16.3949,257.219,73.6739,0.1475999999999999,0.0978140845070422,0.0710338983050847,0.1434,0.1020140845070422,0.0759604519774011,0.0600049261083743,99,99,99,99,99,99
ZTF,16.496,16.1185,16.0077,16.5042,16.0944,15.9412,15.9046,238.513,29.8505,0.10005,0.0662957746478873,0.0475254237288135,0.0972,0.0692957746478873,0.0512203389830508,0.041103448275862,99,99,99,99,99,99
ZTF,17.6324,17.0488,16.7985,17.6474,17.0346,16.788,16.6856,261.114,45.5271,0.09015,0.0592957746478873,0.0432711864406779,0.0876,0.0622957746478873,0.0463502824858757,0.0368029556650246,99,99,99,99,99,99
ZTF,18.3601,17.5926,17.2914,18.2929,17.5846,17.2831,17.1622,254.857,15.9147,0.3071,0.2031464788732394,0.1463220338983051,0.2984,0.2127464788732394,0.1567909604519774,0.1253103448275862,99,99,99,99,99,99
ZTF,18.3161,17.7782,17.5635,18.3054,17.767,17.5413,17.4851,248.277,66.9963,0.08025,0.0530366197183098,0.0382711864406779,0.078,0.0554366197183098,0.0413502824858757,0.0328029556650246,99,99,99,99,99,99
ZTF,17.3156,16.8183,16.6848,17.3221,16.7841,16.5861,16.5204,245.973,40.7165,0.0228,0.0152591549295774,0.0112542372881355,0.0222,0.0158591549295774,0.0118700564971751,0.0093004926108374,99,99,99,99,99,99
ZTF,17.7785,17.3194,17.1169,17.8413,17.2913,17.0788,17.0076,256.354,34.0329,0.07925,0.0520366197183098,0.0380169491525423,0.077,0.0544366197183098,0.0404802259887005,0.0325024630541871,99,99,99,99,99,99
ZTF,17.013,16.587,16.4112,17.0211,16.5686,16.387,16.3201,232.89,34.4585,0.0911,0.0600366197183098,0.0432711864406779,0.0883999999999999,0.0624366197183098,0.0463502824858757,0.0368029556650246,99,99,99,99,99,99
ZTF,16.9083,16.5191,16.3542,16.9243,16.4967,16.3223,16.2711,239.283,36.6158,0.0712999999999999,0.0470366197183098,0.0340169491525423,0.0692,0.0494366197183098,0.0364802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,17.0324,16.2914,15.9809,17.027,16.2908,15.9848,15.8328,262.812,18.0579,0.19315,0.1275915492957746,0.0917966101694915,0.1876,0.1335915492957747,0.0985706214689265,0.0789064039408867,99,99,99,99,99,99
ZTF,16.48,16.1527,16.0629,16.4876,16.121,15.9959,15.9752,239.768,33.3878,0.10105,0.0662957746478873,0.0482711864406779,0.0982,0.0692957746478873,0.0513502824858757,0.041103448275862,99,99,99,99,99,99
ZTF,16.5278,15.9968,15.7912,16.5314,15.972,15.7551,15.6635,222.882,15.4203,0.106,0.0702957746478873,0.0505254237288135,0.103,0.0732957746478873,0.0542203389830508,0.043103448275862,99,99,99,99,99,99
ZTF,17.7805,17.1677,16.9331,17.7676,17.1608,16.8797,16.7716,258.027,17.5185,0.22885,0.1511098591549295,0.1093050847457627,0.2224,0.1583098591549296,0.1173107344632768,0.092807881773399,99,99,99,99,99,99
ZTF,17.1148,16.6448,16.477,17.1174,16.6284,16.4305,16.3554,237.345,21.5979,0.1555,0.1020732394366197,0.0740338983050847,0.151,0.1068732394366197,0.0789604519774011,0.0630049261083743,99,99,99,99,99,99
ZTF,15.5591,14.9907,14.7849,15.568,14.9747,14.7561,14.6711,249.228,79.7048,0.1555,0.1030732394366197,0.0742881355932203,0.151,0.1078732394366197,0.0798305084745762,0.0633054187192118,99,99,99,99,99,99
ZTF,16.746,16.5115,16.3948,16.7478,16.4721,16.3548,16.3314,261.907,24.7691,0.2496,0.164369014084507,0.1193050847457627,0.2424,0.172169014084507,0.1273107344632768,0.1011083743842364,99,99,99,99,99,99
ZTF,16.2135,15.7652,15.5874,16.2265,15.7488,15.5695,15.4962,243.415,79.057,0.12185,0.0805549295774648,0.0577796610169491,0.1184,0.0841549295774648,0.0620903954802259,0.0494039408866995,99,99,99,99,99,99
ZTF,16.5619,15.9568,15.6988,16.5574,15.9518,15.6816,15.5642,245.735,79.0794,0.15055,0.0990732394366197,0.0720338983050847,0.1462,0.1038732394366197,0.0769604519774011,0.0610049261083743,99,99,99,99,99,99
ZTF,17.046,16.6341,16.5104,17.0333,16.5973,16.4354,16.3881,241.615,29.8574,0.104,0.0685549295774648,0.0495254237288135,0.1009999999999999,0.0721549295774648,0.0532203389830508,0.042103448275862,99,99,99,99,99,99
ZTF,17.0772,16.7118,16.5909,17.0964,16.6855,16.5328,16.5017,228.305,52.6921,0.05545,0.0367774647887323,0.0267627118644067,0.0538,0.0385774647887324,0.0286101694915254,0.0222019704433497,99,99,99,99,99,99
ZTF,17.8319,17.2278,16.9933,17.8421,17.2175,16.9628,16.8839,249.934,29.1847,0.0822,0.0540366197183098,0.0392711864406779,0.0798,0.0564366197183098,0.0423502824858757,0.0335024630541871,99,99,99,99,99,99
ZTF,16.8056,16.4235,16.2597,16.8295,16.3869,16.2318,16.1994,262.169,40.1179,0.14265,0.0938140845070422,0.0680338983050847,0.1386,0.0980140845070422,0.0729604519774011,0.0580049261083743,99,99,99,99,99,99
ZTF,17.2833,16.894,16.7559,17.2849,16.8606,16.701,16.6753,247.621,38.2414,0.0317,0.0212591549295774,0.0155084745762711,0.0308,0.0218591549295774,0.0167401129943502,0.0126009852216748,99,99,99,99,99,99
ZTF,16.9903,16.277,15.9989,16.9919,16.2769,15.9981,15.8799,253.8,39.2337,0.07135,0.0470366197183098,0.0340169491525423,0.0693999999999999,0.0494366197183098,0.0364802259887005,0.0292019704433497,99,99,99,99,99,99
ZTF,16.0306,15.758,15.5472,16.1343,15.7533,15.6151,15.5811,263.253,52.7759,0.0881499999999999,0.0580366197183098,0.0422711864406779,0.0856,0.0604366197183098,0.0453502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,16.8895,16.3779,16.1853,16.8916,16.3571,16.154,16.0809,254.83,78.7181,0.1605,0.1060732394366197,0.0762881355932203,0.156,0.1108732394366197,0.0818305084745762,0.0653054187192118,99,99,99,99,99,99
ZTF,16.7685,16.4211,16.2795,16.7846,16.3994,16.2668,16.2103,255.811,80.0252,0.1772999999999999,0.1173323943661971,0.0845423728813559,0.1722,0.1227323943661972,0.0907005649717514,0.0719064039408867,99,99,99,99,99,99
ZTF,16.2171,15.7818,15.6224,16.2285,15.7562,15.5891,15.5415,247.069,40.7745,0.0228,0.0152591549295774,0.0112542372881355,0.0222,0.0158591549295774,0.0118700564971751,0.0093004926108374,99,99,99,99,99,99
ZTF,16.7811,16.4141,16.2729,16.7961,16.3955,16.2367,16.2233,249.101,29.2523,0.0861499999999999,0.0570366197183098,0.0412711864406779,0.0836,0.0594366197183098,0.0443502824858757,0.0348029556650246,99,99,99,99,99,99
ZTF,16.7564,16.2654,16.0872,16.7559,16.2454,16.0585,15.9979,236.119,79.4931,0.12875,0.0848140845070422,0.0617796610169491,0.125,0.0890140845070422,0.066090395480226,0.0524039408866995,99,99,99,99,99,99
ZTF,17.2036,16.6292,16.4144,17.2212,16.6209,16.3788,16.2868,249.35,39.9253,0.02575,0.0172591549295774,0.0122542372881355,0.0249999999999999,0.0178591549295774,0.0128700564971751,0.0106009852216748,99,99,99,99,99,99
ZTF,17.1537,16.699,16.5437,17.1601,16.6822,16.5039,16.4475,231.136,36.2682,0.05745,0.0377774647887323,0.0277627118644067,0.0558,0.0395774647887324,0.0296101694915254,0.0232019704433497,99,99,99,99,99,99
ZTF,17.7951,17.2108,16.9276,17.8335,17.2085,16.9259,16.8222,263.591,79.8461,0.23675,0.156369014084507,0.1133050847457627,0.2299999999999999,0.164169014084507,0.1213107344632768,0.0961083743842364,99,99,99,99,99,99
ZTF,16.9204,16.3197,16.0883,16.924,16.2956,16.0477,15.9613,228.465,50.4978,0.04955,0.0327774647887324,0.0237627118644067,0.0482,0.0345774647887324,0.0256101694915254,0.0202019704433497,99,99,99,99,99,99
ZTF,16.6099,16.335,16.2297,16.6347,16.2991,16.1853,16.1827,216.857,36.8353,0.0218,0.0142591549295774,0.0102542372881355,0.0212,0.0148591549295774,0.0108700564971751,0.0086009852216748,99,99,99,99,99,99
ZTF,16.8036,16.1324,15.9026,16.7776,16.1184,15.8671,15.777,251.358,61.9105,0.105,0.0692957746478873,0.0502711864406779,0.102,0.0722957746478873,0.0533502824858757,0.043103448275862,99,99,99,99,99,99
ZTF,16.7013,16.3808,16.2587,16.7302,16.3524,16.2221,16.2014,254.809,47.3002,0.0852,0.0562957746478873,0.0410169491525423,0.0828,0.0592957746478873,0.0434802259887005,0.0348029556650246,99,99,99,99,99,99
ZTF,17.3131,16.6733,16.4299,17.3064,16.655,16.4027,16.3043,255.448,22.4839,0.1704,0.1123323943661971,0.0815423728813559,0.1656,0.1177323943661972,0.0877005649717514,0.0696059113300492,99,99,99,99,99,99
ZTF,16.8798,16.3637,16.1688,16.8959,16.3449,16.1369,16.0515,232.757,67.112,0.1159,0.0765549295774647,0.0555254237288135,0.1126,0.0801549295774648,0.0592203389830508,0.0474039408866995,99,99,99,99,99,99
ZTF,16.0662,15.8386,15.7583,16.0976,15.8164,15.7072,15.7032,261.275,55.1111,0.107,0.0712957746478873,0.0515254237288135,0.104,0.0742957746478873,0.0552203389830508,0.0434039408866995,99,99,99,99,99,99
ZTF,15.9538,15.6983,15.6177,15.9796,15.6725,15.5723,15.5647,223.212,80.1819,0.10205,0.0672957746478873,0.0485254237288135,0.0992,0.0702957746478873,0.0522203389830508,0.041103448275862,99,99,99,99,99,99
ZTF,16.647,16.1615,15.9917,16.646,16.1461,15.9425,15.8837,246.364,79.4584,0.1377,0.0908140845070422,0.0657796610169491,0.1338,0.0950140845070422,0.0700903954802259,0.0560049261083743,99,99,99,99,99,99
ZTF,18.2483,17.4976,17.209,18.1734,17.475,17.1895,17.071,258.83,25.9736,0.107,0.0705549295774648,0.0515254237288135,0.104,0.0741549295774648,0.0552203389830508,0.0434039408866995,99,99,99,99,99,99
