survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA_SDSS-G,GAIA_SDSS-R,GAIA_SDSS-I,GAIA_SDSS-Z,GAIA_SDSS-g,GAIA_SDSS-r,GAIA_SDSS-i,GAIA_SDSS-z,SOURCEID
SDSS,16.5462,15.9998,15.8159,15.7107,16.4533,16.0128,15.8008,15.7502,308.936,0.770814,0.264937,0.182194,0.135153,0.101111,0.255688,0.181169,0.134051,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.2404,15.7009,15.5198,15.4387,16.1624,15.6978,15.5261,15.47,308.936,0.35361,0.277935,0.191132,0.142153,0.106117,0.268315,0.190028,0.141051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.2395,15.5747,15.3649,15.2396,16.1368,15.5786,15.355,15.284,308.936,0.740912,0.267936,0.184194,0.137153,0.102111,0.258501,0.183169,0.136051,0.107409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6239,17.8792,17.5901,17.4104,18.526,17.8742,17.5845,17.4551,308.938,1.16096,0.275935,0.190132,0.141153,0.106111,0.266315,0.189028,0.140051,0.111409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6846,17.0792,16.8904,16.7762,17.5761,17.0705,16.8871,16.8123,308.938,-0.96176,0.417903,0.287699,0.213701,0.160172,0.403473,0.286042,0.212011,0.168414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9456,18.3553,18.154,18.0595,18.8593,18.365,18.1692,18.0948,308.939,-0.473872,0.414903,0.285699,0.212701,0.159172,0.400473,0.284042,0.211011,0.167414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.4841,16.0738,15.9498,15.8813,16.4196,16.0795,15.9429,15.9173,308.939,0.712164,0.265937,0.183194,0.136153,0.102111,0.256688,0.182169,0.135051,0.107409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9612,16.4237,16.2461,16.1681,16.8565,16.409,16.2405,16.1866,308.94,-0.914768,0.394908,0.271823,0.201757,0.151166,0.381217,0.270324,0.200141,0.159113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5864,18.0736,17.8908,17.8104,18.4865,18.0676,17.8965,17.812,308.94,-0.508692,0.396906,0.273761,0.202757,0.152166,0.383031,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3024,17.824,17.6404,17.5441,18.2199,17.8115,17.6426,17.5999,308.94,-0.902845,0.394908,0.271823,0.201757,0.151166,0.381217,0.270324,0.200141,0.159113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.1852,15.475,15.2536,15.1387,16.0872,15.4762,15.2537,15.1664,308.94,-0.874475,0.391908,0.269761,0.200757,0.15016,0.378217,0.268183,0.199141,0.157813,16.2149,15.4776,15.2562,15.1294,16.2023,15.4776,15.2562,15.1294,4226465011467082752
SDSS,18.2305,17.8838,17.7873,17.7397,18.1813,17.9044,17.7839,17.8004,308.941,0.683919,0.265937,0.183194,0.136153,0.102111,0.256688,0.182169,0.135051,0.107409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.983,17.1359,16.8752,16.7066,17.8263,17.1087,16.8493,16.7401,308.941,-0.11288,0.344919,0.237946,0.17687,0.132142,0.332894,0.236606,0.175401,0.138911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0373,17.505,17.316,17.2328,17.945,17.496,17.3122,17.2456,308.942,0.302484,0.280934,0.193132,0.143153,0.107117,0.271129,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8982,16.1105,15.8231,15.6513,16.7767,16.1277,15.8285,15.6933,308.942,-0.451912,0.414903,0.285699,0.212701,0.159172,0.400473,0.284042,0.211011,0.167414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9179,18.5428,18.4121,18.3704,18.9001,18.5481,18.4393,18.4087,308.942,1.13357,0.276935,0.191132,0.141153,0.106117,0.267315,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.0552,16.469,16.2935,16.2194,16.9674,16.4919,16.3049,16.2362,308.942,-0.429221,0.420901,0.289699,0.215644,0.161179,0.406286,0.288042,0.213881,0.169714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9082,18.4614,18.3276,18.2464,18.8679,18.4896,18.3252,18.374,308.944,0.775572,0.267937,0.184194,0.137153,0.102117,0.258688,0.183169,0.136051,0.107709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.2363,16.7214,16.5539,16.4551,17.1479,16.7119,16.5518,16.489,308.944,-0.977231,0.4249,0.292699,0.217644,0.163172,0.4101,0.291042,0.215881,0.171414,17.2622,16.7251,16.5559,16.4725,17.2532,16.7251,16.5559,16.4725,4226416388142418176
SDSS,17.3007,16.4172,16.0941,15.9126,17.1745,16.4174,16.1024,15.9577,308.946,0.304224,0.280934,0.193132,0.143153,0.107117,0.271129,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.054,15.4979,15.3192,15.2346,15.9715,15.4844,15.303,15.2369,308.947,-0.112576,0.344919,0.237946,0.17687,0.132142,0.332894,0.236606,0.175401,0.138911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9198,17.247,17.0136,16.8734,17.8072,17.2321,16.997,16.9047,308.947,-0.1037,0.344919,0.237946,0.17687,0.132142,0.332894,0.236606,0.175401,0.138911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3208,16.7205,16.5027,16.3823,17.2445,16.7131,16.5068,16.4236,308.947,-0.920769,0.394908,0.271823,0.201757,0.151166,0.381217,0.270324,0.200141,0.159113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.1574,15.6833,15.5289,15.4722,16.0815,15.6947,15.5298,15.4892,308.948,0.316178,0.280934,0.193132,0.143153,0.107117,0.271129,0.192028,0.142051,0.112709,16.1801,15.69,15.5413,15.4763,16.1712,15.69,15.5413,15.4763,4229701973699246976
SDSS,18.9064,18.3288,18.1434,18.0368,18.8218,18.3015,18.0954,18.109,308.948,-0.164619,0.351917,0.241946,0.179927,0.135142,0.339707,0.240606,0.178531,0.141911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4141,17.8684,17.686,17.5778,18.3244,17.8604,17.681,17.6257,308.948,-0.120395,0.344919,0.237946,0.17687,0.132142,0.332894,0.236606,0.175401,0.138911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0818,17.496,17.2857,17.1964,17.9772,17.4916,17.2954,17.2215,308.949,-0.844303,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2125,17.7154,17.5468,17.4505,18.1312,17.7072,17.5487,17.4931,308.949,1.15427,0.275935,0.190132,0.141153,0.106111,0.266315,0.189028,0.140051,0.111409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9026,18.5101,18.3984,18.3397,18.8402,18.5085,18.4348,18.3678,308.95,1.12577,0.276935,0.191132,0.141153,0.106117,0.267315,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.9022,15.3719,15.2166,15.1349,15.8306,15.3771,15.2073,15.1636,308.951,1.18272,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5748,18.026,17.8358,17.7245,18.4816,18.0229,17.8432,17.7315,308.951,-0.52147,0.402905,0.277699,0.205757,0.154166,0.388845,0.276042,0.204141,0.162113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.459,17.7023,17.4023,17.2113,18.4206,17.7105,17.4003,17.2591,308.952,-0.936116,0.406905,0.280699,0.207757,0.156166,0.392845,0.279042,0.206141,0.164113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8493,16.2298,16.0443,15.9551,16.7515,16.219,16.0353,15.9781,308.952,-0.912829,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.6948,15.2336,15.0975,15.0367,15.6253,15.2336,15.0921,15.0601,308.952,1.1753,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,15.7129,15.2424,15.1,15.0375,15.7042,15.2424,15.1,15.0375,4231468751446294272
SDSS,18.7854,18.2312,18.0462,17.9362,18.7215,18.2487,18.0491,17.9748,308.953,-0.483274,0.416901,0.286699,0.212701,0.159179,0.402286,0.285042,0.211011,0.167714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.5745,17.0791,16.9102,16.8105,17.5137,17.0844,16.8967,16.8255,308.953,-0.492365,0.416901,0.286699,0.212701,0.159179,0.402286,0.285042,0.211011,0.167714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3161,17.7297,17.5229,17.3934,18.2377,17.7334,17.5151,17.44,308.954,1.15704,0.270936,0.186194,0.138153,0.104111,0.261501,0.185169,0.137051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6921,18.2344,18.0755,17.9948,18.6405,18.2374,18.0695,18.0282,308.954,0.72713,0.25694,0.177194,0.131209,0.0981108,0.24806,0.176169,0.130181,0.103409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7238,16.2126,16.0305,15.9157,16.6526,16.2127,16.0182,15.9628,308.955,1.17528,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.246,17.6715,17.477,17.3839,18.1191,17.6457,17.4656,17.3503,308.956,-0.951307,0.419901,0.289637,0.214701,0.161172,0.405286,0.287901,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8226,17.038,16.755,16.5843,17.7049,17.0384,16.7592,16.6291,308.956,0.334041,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2232,17.8234,17.6762,17.6153,18.1482,17.8337,17.6816,17.6426,308.956,0.306645,0.274935,0.189132,0.140153,0.105117,0.265315,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.6603,15.1867,15.0614,14.9948,15.5867,15.1901,15.0456,15.0215,308.957,1.18762,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0769,17.5866,17.4208,17.3243,18.0279,17.5833,17.4204,17.3621,308.957,-0.91918,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.8406,15.3474,15.1806,15.1064,15.7515,15.3375,15.1819,15.1225,308.957,-0.924302,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,15.8543,15.3454,15.1782,15.1026,15.8455,15.3454,15.1782,15.1026,4226463568358320256
SDSS,16.1258,15.3656,15.1272,14.9896,16.013,15.3718,15.1223,15.0337,308.957,0.668621,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4731,17.9563,17.8091,17.7176,18.3658,17.9528,17.7917,17.743,308.958,-0.0854472,0.337921,0.232946,0.172927,0.129142,0.326266,0.231606,0.171531,0.135911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4805,17.9599,17.7822,17.6961,18.4118,17.9547,17.7728,17.697,308.959,-0.851121,0.391908,0.269761,0.199814,0.15016,0.378217,0.268183,0.198271,0.157813,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7162,16.1325,15.9595,15.8683,16.6297,16.1416,15.9566,15.9041,308.959,0.673023,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,16.7493,16.1398,15.9611,15.875,16.7381,16.1398,15.9611,15.875,4231230088703492352
SDSS,18.6484,17.9714,17.7661,17.6638,18.5881,17.9764,17.7643,17.6785,308.959,-0.958377,0.419901,0.289637,0.214701,0.161172,0.405286,0.287901,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.0116,16.4482,16.2992,16.2164,16.9204,16.4543,16.2916,16.2474,308.959,1.17294,0.270936,0.186194,0.138153,0.104111,0.261501,0.185169,0.137051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7588,18.1056,17.9084,17.764,18.6465,18.1087,17.8821,17.8172,308.96,-0.17707,0.353917,0.243885,0.180927,0.135154,0.341707,0.242465,0.179531,0.142512,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.861,16.3531,16.1958,16.1306,16.7846,16.3585,16.2018,16.1454,308.96,0.33047,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1344,17.3207,17.0305,16.8859,17.9906,17.3209,17.0485,16.9322,308.96,0.310577,0.274935,0.189132,0.140153,0.105117,0.265315,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3613,17.8011,17.591,17.4816,18.2694,17.7892,17.5577,17.4861,308.961,0.809331,0.263937,0.182132,0.135153,0.101111,0.254688,0.181028,0.134051,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9204,18.4675,18.3295,18.2466,18.864,18.4679,18.3502,18.3188,308.961,0.723386,0.25794,0.178194,0.132209,0.0991047,0.24906,0.177169,0.131181,0.104108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.542,18.0609,17.8796,17.8256,18.4903,18.0446,17.8539,17.7919,308.961,0.312389,0.274935,0.189132,0.140153,0.105117,0.265315,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9342,18.3808,18.2045,18.0948,18.8473,18.3931,18.1925,18.1279,308.961,1.1818,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0686,17.492,17.3221,17.2309,17.9742,17.5016,17.3199,17.2805,308.962,0.768657,0.259939,0.179194,0.133153,0.100105,0.250874,0.178169,0.132051,0.105108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.064,16.4733,16.2873,16.188,16.9775,16.4781,16.2785,16.2207,308.962,0.673975,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,17.1068,16.4806,16.3001,16.1911,17.0963,16.4806,16.3001,16.1911,4231230015689025920
SDSS,16.5243,16.021,15.8643,15.7707,16.4343,16.0056,15.8439,15.7936,308.962,-0.996795,0.430899,0.296637,0.220644,0.165179,0.415914,0.294901,0.218881,0.173714,16.5312,16.0146,15.8491,15.7687,16.5221,16.0146,15.8491,15.7687,4226414635795739648
SDSS,18.1247,17.6206,17.4604,17.3675,18.0514,17.6255,17.4391,17.389,308.963,-0.487645,0.416901,0.286699,0.212701,0.159179,0.402286,0.285042,0.211011,0.167714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8595,16.3599,16.1837,16.1209,16.789,16.3575,16.1919,16.1308,308.963,0.289675,0.276935,0.191132,0.141153,0.106117,0.267315,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.226,15.4753,15.245,15.115,16.132,15.472,15.2343,15.1415,308.963,-0.863681,0.391908,0.269761,0.199814,0.15016,0.378217,0.268183,0.198271,0.157813,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8301,16.1455,15.9473,15.8386,16.7243,16.1387,15.939,15.8605,308.965,-0.953175,0.419901,0.289637,0.214701,0.161172,0.405286,0.287901,0.213011,0.169414,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5229,17.9876,17.8088,17.7143,18.5342,17.9822,17.802,17.7804,308.965,-0.918977,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5229,17.9876,17.8088,17.7143,18.442,17.9776,17.8024,17.7474,308.965,-0.918975,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.494,15.9901,15.8402,15.7706,16.4168,16.0034,15.8402,15.8035,308.966,0.780913,0.262939,0.181194,0.134209,0.101105,0.253874,0.180169,0.133181,0.106108,16.5156,15.9991,15.848,15.772,16.5065,15.9991,15.848,15.772,4231234830347404160
SDSS,18.9438,18.1038,17.819,17.6672,18.8833,18.1056,17.8394,17.7101,308.967,0.336338,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7084,18.273,18.1415,18.0655,18.6614,18.277,18.1091,18.1154,308.967,-0.191288,0.353917,0.243885,0.180927,0.135154,0.341707,0.242465,0.179531,0.142512,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9006,18.2788,18.0774,17.9386,18.8317,18.2949,18.0861,18.0094,308.967,1.16502,0.270936,0.186194,0.138153,0.104111,0.261501,0.185169,0.137051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.198,17.4153,17.1441,16.9814,18.0837,17.4029,17.1331,16.9873,308.967,-0.934479,0.406905,0.280699,0.207757,0.156166,0.392845,0.279042,0.206141,0.164113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0608,17.4524,17.2641,17.172,17.976,17.4591,17.2577,17.1946,308.967,0.339825,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3896,17.961,17.8241,17.7499,18.317,17.9867,17.8312,17.7949,308.968,0.768679,0.259939,0.179194,0.133153,0.100105,0.250874,0.178169,0.132051,0.105108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.565,17.077,16.8988,16.768,17.4832,17.0649,16.8476,16.7306,308.968,1.17734,0.270936,0.186194,0.138153,0.103117,0.261501,0.185169,0.137051,0.108709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8968,18.5018,18.3838,18.3484,18.8429,18.5201,18.4065,18.3562,308.969,0.295796,0.276935,0.191132,0.141153,0.106117,0.267315,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6043,16.8066,16.5641,16.4257,17.4842,16.8111,16.5656,16.4587,308.969,0.824557,0.263937,0.182132,0.135153,0.101111,0.254688,0.181028,0.134051,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.0599,15.6247,15.4952,15.4392,15.9945,15.6346,15.4977,15.4724,308.97,0.75001,0.259939,0.179194,0.133153,0.100105,0.250874,0.178169,0.132051,0.105108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7191,18.2425,18.0749,18.0245,18.6128,18.2478,18.0893,18.0785,308.97,0.279955,0.276935,0.191132,0.141153,0.106117,0.267315,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5379,18.0899,17.9397,17.8524,18.5014,18.0998,17.958,17.8854,308.971,-0.0690285,0.328923,0.226946,0.167983,0.126135,0.317453,0.225606,0.166661,0.132611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7636,16.2817,16.1333,16.0637,16.6832,16.2998,16.1318,16.089,308.972,0.825719,0.270936,0.187132,0.139153,0.104111,0.261501,0.186028,0.138051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.2538,15.7035,15.5187,15.4393,16.1701,15.7003,15.5177,15.444,308.973,-0.920358,0.396908,0.273761,0.202757,0.152166,0.383217,0.272183,0.201141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8338,17.9413,17.6301,17.4424,18.7105,17.9308,17.6072,17.4441,308.974,0.692992,0.258939,0.178194,0.132209,0.0991108,0.249874,0.177169,0.131181,0.104409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6446,18.141,17.9645,17.9082,18.5861,18.1609,17.9868,17.9178,308.974,0.325221,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3216,15.8745,15.7475,15.683,16.2472,15.8752,15.7415,15.7096,308.974,1.20421,0.267936,0.184194,0.137153,0.102111,0.258501,0.183169,0.136051,0.107409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7324,18.1782,18.0033,17.8945,18.654,18.1945,18.0108,17.9597,308.974,0.77945,0.262939,0.181194,0.134209,0.101105,0.253874,0.180169,0.133181,0.106108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5046,17.9041,17.7034,17.5908,18.4368,17.9234,17.7159,17.6267,308.975,1.12563,0.272936,0.188132,0.139153,0.104117,0.263501,0.187028,0.138051,0.109709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9689,16.2831,16.0402,15.8841,16.8709,16.2972,16.0349,15.9189,308.975,0.766844,0.25194,0.173194,0.128209,0.0961047,0.24306,0.172169,0.127181,0.101108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8341,16.3163,16.1582,16.0628,16.737,16.3196,16.1373,16.0835,308.975,-0.0867818,0.327923,0.225946,0.167983,0.125142,0.316453,0.224606,0.166661,0.131911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5508,18.188,18.0721,17.9988,18.5206,18.1991,18.0828,18.0409,308.977,0.782263,0.25694,0.177194,0.131209,0.0981108,0.24806,0.176169,0.130181,0.103409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3225,17.5515,17.2942,17.151,18.221,17.5651,17.2959,17.1704,308.977,0.813729,0.259939,0.179132,0.132209,0.0991108,0.250874,0.178028,0.131181,0.104409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3401,17.8742,17.7117,17.64,18.2797,17.8784,17.7233,17.7084,308.978,0.797124,0.25694,0.177194,0.131209,0.0981108,0.24806,0.176169,0.130181,0.103409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.6098,16.1009,15.9274,15.8704,16.5371,16.1013,15.9379,15.8801,308.978,0.322867,0.273936,0.189132,0.140153,0.105111,0.264501,0.188028,0.139051,0.110409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3106,16.4205,16.1367,15.9654,17.1883,16.4357,16.1446,16.0207,308.979,0.773708,0.25194,0.173194,0.128209,0.0961047,0.24306,0.172169,0.127181,0.101108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6288,17.7489,17.4514,17.2581,18.5152,17.7379,17.4411,17.2913,308.98,-0.139014,0.335921,0.230946,0.171927,0.128142,0.324266,0.229606,0.170531,0.134911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3942,16.8953,16.7429,16.6667,17.3126,16.9095,16.7443,16.69,308.981,0.831103,0.262939,0.181194,0.134209,0.101111,0.253874,0.180169,0.133181,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3832,17.7333,17.4784,17.3294,18.2739,17.7101,17.4527,17.3551,308.982,-0.41745,0.455892,0.313575,0.232588,0.174191,0.439982,0.311761,0.230751,0.183315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5491,18.0701,17.913,17.8248,18.458,18.075,17.9094,17.8438,308.982,-0.859869,0.391908,0.269823,0.200757,0.150166,0.378217,0.268324,0.199141,0.158113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3038,16.365,16.0605,15.8613,17.1877,16.3549,16.0374,15.912,308.984,-0.138032,0.335921,0.230946,0.171927,0.128142,0.324266,0.229606,0.170531,0.134911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7344,17.2193,17.0411,16.9638,17.671,17.2242,17.0591,17.0065,308.986,0.244909,0.279935,0.193132,0.143153,0.107117,0.270315,0.192028,0.142051,0.112709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9168,16.3339,16.1514,16.0392,16.8282,16.3235,16.1273,16.0664,308.986,-0.102596,0.330923,0.227946,0.168983,0.126142,0.319452,0.226606,0.167661,0.132911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9353,16.4756,16.3232,16.2477,16.8679,16.4724,16.3201,16.2724,308.987,-0.868121,0.391908,0.269823,0.200757,0.150166,0.378217,0.268324,0.199141,0.158113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7715,18.2734,18.1283,18.052,18.7569,18.3026,18.1229,18.1252,308.987,0.717266,0.252941,0.174194,0.129209,0.0971047,0.244246,0.173169,0.128181,0.102108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.4704,17.0148,16.8728,16.8032,17.3909,17.0223,16.8659,16.8416,308.988,0.805476,0.259939,0.179132,0.132209,0.0991108,0.250874,0.178028,0.131181,0.104409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.7726,15.2501,15.0737,14.9894,15.6988,15.2419,15.0614,15.0038,308.989,-0.876388,0.397906,0.273761,0.203757,0.152166,0.384031,0.272183,0.202141,0.160113,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.093,15.2218,14.8902,14.6806,15.9667,15.2063,14.8593,14.7204,308.989,-0.114084,0.330923,0.227946,0.168983,0.126142,0.319452,0.226606,0.167661,0.132911,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3253,17.9844,17.8656,17.8083,18.3046,17.9956,17.8636,17.867,308.99,0.739499,0.251941,0.174194,0.129209,0.0971047,0.243246,0.173169,0.128181,0.102108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9754,17.1993,16.9282,16.7459,17.8674,17.2146,16.9194,16.8007,308.99,0.716567,0.252941,0.174194,0.129209,0.0971047,0.244246,0.173169,0.128181,0.102108,-999,-999,-999,-999,-999,-999,-999,-999,-999
