survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA4P1-B,GAIA_CFA4P1-V,GAIA_CFA4P1-r,GAIA_CFA4P1-i
CFA4,17.8954,17.4111,17.2316,17.1163,17.5682,17.2268,17.0751,17.0401,212.125,-21.592,0.279321,0.213716,0.174411,0.128678,0.2482,0.176169,0.131051,0.104108,-999,-999,-999,-999,-999
CFA4,17.8313,17.1111,16.8365,16.6053,17.3419,16.8118,16.5778,16.4875,212.122,-21.6292,0.275321,0.21062,0.172411,0.126966,0.2444,0.174169,0.129181,0.102108,-999,-999,-999,-999,-999
CFA4,18.1452,17.6572,17.4906,17.3327,17.7835,17.4564,17.3187,17.2845,212.114,-21.6154,0.275321,0.21062,0.172411,0.126966,0.2444,0.174169,0.129181,0.102108,-999,-999,-999,-999,-999
CFA4,18.2616,17.7235,17.5419,17.3754,17.9421,17.5674,17.4111,17.38,212.112,-21.5481,0.261554,0.200331,0.163687,0.120254,0.232,0.16531,0.122311,0.0971084,-999,-999,-999,-999,-999
CFA4,16.1334,15.454,15.2436,15.0752,15.6602,15.2066,15.0382,14.9931,212.088,-21.6529,0.269554,0.206524,0.168687,0.123966,0.2396,0.17031,0.126181,0.100108,-999,-999,-999,-999,-999
CFA4,17.9462,17.0075,16.6272,16.3502,17.3378,16.6514,16.3775,16.2775,230.85,8.59106,0.120894,0.0930212,0.0756197,0.0552712,0.1078,0.0762958,0.0562203,0.0451034,1164049150691443200,17.8096,17.0108,16.643,16.3869
CFA4,16.4381,15.6927,15.4363,15.2227,15.9765,15.4562,15.2588,15.1681,230.841,8.47855,0.121894,0.0930212,0.0763437,0.0562712,0.1078,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,16.4355,15.6799,15.4278,15.2366,15.9559,15.4306,15.2423,15.1953,230.839,8.52214,0.121894,0.0940213,0.0763437,0.0562712,0.1088,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,17.9831,17.2787,17.0543,16.8599,17.5298,17.0483,16.8769,16.8202,230.827,8.55282,0.121894,0.0930212,0.0763437,0.0559831,0.1078,0.0771549,0.0570904,0.0454039,-999,-999,-999,-999,-999
CFA4,15.437,14.9648,14.8559,14.7672,15.1182,14.8534,14.7722,14.791,230.815,8.48783,0.119894,0.0920212,0.0753437,0.0552712,0.1068,0.0761549,0.0562203,0.0444039,-999,-999,-999,-999,-999
CFA4,17.9968,17.4419,17.2902,17.1511,17.6159,17.2734,17.141,17.1055,230.788,8.51044,0.119894,0.0920212,0.0746197,0.0552712,0.1068,0.0752958,0.0562203,0.0444039,-999,-999,-999,-999,-999
CFA4,17.5221,16.6401,16.3185,16.077,16.9685,16.3111,16.098,16.0112,230.779,8.57827,0.123894,0.0950213,0.0773437,0.0569831,0.1098,0.0781549,0.0580904,0.0461034,-999,-999,-999,-999,-999
CFA4,16.1683,15.7232,15.5917,15.4795,15.8559,15.5834,15.4846,15.4732,230.768,8.51641,0.122894,0.0940213,0.0766197,0.0562712,0.1088,0.0772958,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,18.3396,17.6825,17.3737,16.9596,18.1354,17.7983,17.6675,17.6356,230.765,8.58762,0.123894,0.0950213,0.0773437,0.0569831,0.1098,0.0781549,0.0580904,0.0461034,-999,-999,-999,-999,-999
CFA4,15.7706,15.1935,15.0161,14.8668,15.3739,14.9976,14.8508,14.8283,230.75,8.45901,0.119128,0.0910212,0.0746197,0.0549831,0.1058,0.0752958,0.0560904,0.0444039,1163854262255637376,15.6513,15.161,14.9861,14.851
CFA4,16.3738,15.7028,15.4934,15.3281,15.9444,15.4986,15.3475,15.306,230.737,8.58345,0.123894,0.0951175,0.0776197,0.0572712,0.1106,0.0782958,0.0582203,0.0464039,-999,-999,-999,-999,-999
CFA4,16.9973,16.5912,16.463,16.37,16.7289,16.477,16.3936,16.3874,230.716,8.60065,0.123894,0.0951175,0.0773437,0.0572712,0.1106,0.0781549,0.0582203,0.0464039,1164044129873780480,16.9344,16.5931,16.4747,16.3892
CFA4,18.1067,17.6104,17.4406,17.2869,17.7329,17.3997,17.2815,17.2493,230.713,8.51688,0.125894,0.0961175,0.0783437,0.0579831,0.1116,0.0791549,0.0590904,0.0464039,1164042377527081472,17.9933,17.5735,17.4002,17.2784
CFA4,18.1095,17.51,17.3508,17.209,17.6632,17.3088,17.181,17.1674,230.704,8.47538,0.123894,0.0950213,0.0773437,0.0569831,0.1098,0.0781549,0.0580904,0.0461034,-999,-999,-999,-999,-999
CFA4,16.5928,15.8808,15.6084,15.4006,16.1082,15.613,15.3893,15.3143,230.701,8.43978,0.121894,0.0931175,0.0763437,0.0562712,0.1086,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,18.1715,17.4345,17.1567,16.9522,17.6715,17.1265,16.9349,16.8577,230.699,8.50723,0.126894,0.0971175,0.0793437,0.0582712,0.1126,0.0801549,0.0592203,0.0474039,-999,-999,-999,-999,-999
CFA4,18.5822,17.8582,17.5889,17.3339,18.0964,17.5507,17.2931,17.2127,230.697,8.46652,0.122894,0.0940213,0.0766197,0.0562712,0.1088,0.0772958,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,16.4884,15.729,15.4683,15.2509,16.0282,15.4847,15.2924,15.224,333.547,13.7345,0.224256,0.171754,0.140239,0.102831,0.1992,0.141592,0.104571,0.0832069,-999,-999,-999,-999,-999
CFA4,17.4811,16.9727,16.8531,16.7024,17.1671,16.8337,16.7237,16.7017,333.544,13.7778,0.224256,0.171754,0.140239,0.102831,0.1992,0.141592,0.104571,0.0832069,-999,-999,-999,-999,-999
CFA4,16.4344,15.8526,15.6774,15.5106,16.0761,15.684,15.5428,15.5026,333.542,13.7649,0.224256,0.171754,0.140239,0.102831,0.1992,0.141592,0.104571,0.0832069,-999,-999,-999,-999,-999
CFA4,16.0047,15.3709,15.1818,15.0013,15.6165,15.1826,15.0312,14.9808,333.526,13.7406,0.224022,0.171657,0.139963,0.102831,0.1984,0.141451,0.104571,0.0832069,-999,-999,-999,-999,-999
CFA4,16.9803,16.1996,15.941,15.7255,16.4977,15.9468,15.7506,15.6772,333.512,13.7453,0.223256,0.170754,0.139963,0.102831,0.1982,0.141451,0.104571,0.0832069,2734852453299918720,16.8859,16.2067,15.9355,15.7421
CFA4,17.7078,17.0563,16.8608,16.6959,17.2879,16.8649,16.707,16.652,333.481,13.7724,0.222256,0.170657,0.139239,0.102542,0.1974,0.140592,0.104441,0.0829064,-999,-999,-999,-999,-999
CFA4,17.663,17.0738,16.9039,16.7697,17.3014,16.9254,16.7986,16.7599,333.477,13.8083,0.223256,0.170754,0.139239,0.102542,0.1982,0.140592,0.104441,0.0832069,-999,-999,-999,-999,-999
CFA4,17.8088,17.1768,16.9696,16.7908,17.3547,16.9297,16.7765,16.7223,333.47,13.8219,0.223256,0.170754,0.139239,0.102542,0.1982,0.140592,0.104441,0.0832069,-999,-999,-999,-999,-999
CFA4,17.2767,16.6224,16.4141,16.2272,16.8692,16.4247,16.2649,16.2158,333.451,13.8318,0.222256,0.170657,0.139239,0.102542,0.1974,0.140592,0.104441,0.0829064,-999,-999,-999,-999,-999
CFA4,16.9271,16.1046,15.8044,15.5712,16.4355,15.8313,15.6128,15.5174,333.443,13.8295,0.222256,0.170657,0.139239,0.102542,0.1974,0.140592,0.104441,0.0829064,-999,-999,-999,-999,-999
CFA4,16.6491,16.0822,15.9027,15.7556,16.2894,15.9183,15.7921,15.7624,333.434,13.7552,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,-999,-999,-999,-999,-999
CFA4,17.7369,17.2248,17.0753,16.931,17.4124,17.05,16.9463,16.9051,333.432,13.7422,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,-999,-999,-999,-999,-999
CFA4,16.1903,15.195,14.774,14.4414,15.6531,14.8245,14.7745,14.4788,333.424,13.7888,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,-999,-999,-999,-999,-999
CFA4,17.9085,17.0729,16.7343,16.4648,17.3818,16.744,16.483,16.3668,333.406,13.7635,0.220256,0.168657,0.137963,0.101542,0.1954,0.139451,0.103441,0.0822069,2734864822805045248,17.9843,17.5302,17.1842,16.8835
CFA4,15.9478,15.2749,15.0526,14.8837,15.559,15.1031,14.938,14.8833,333.399,13.8249,0.221256,0.169657,0.138239,0.101831,0.1964,0.139592,0.103571,0.0822069,-999,-999,-999,-999,-999
CFA4,17.8299,17.2183,17.0239,16.8641,17.4493,17.0342,16.8833,16.8205,357.49,29.8686,0.214256,0.163658,0.134239,0.0988305,0.1904,0.135592,0.100571,0.0799064,2867462179904527616,17.7496,17.2336,17.0253,16.8724
CFA4,16.9484,15.993,15.6115,15.3264,16.3902,15.6265,15.3542,15.2328,357.482,29.886,0.215256,0.164658,0.134239,0.0988305,0.1914,0.135592,0.100571,0.0799064,2867463726092752640,16.8513,15.9992,15.6082,15.3396
CFA4,16.7489,16.2368,16.1129,16.0136,16.4167,16.1072,16.0229,16.0137,357.464,29.9088,0.231022,0.17685,0.143963,0.105831,0.205,0.145451,0.107571,0.0855074,-999,-999,-999,-999,-999
CFA4,17.02,16.2142,15.9514,15.7063,16.5578,15.9741,15.7836,15.6919,357.438,30.0162,0.246788,0.189139,0.153963,0.113254,0.2194,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,17.5445,16.6894,16.3582,16.0823,17.0127,16.3579,16.0897,15.97,357.416,29.8882,0.226022,0.172754,0.141239,0.103831,0.2002,0.142592,0.105571,0.0842069,-999,-999,-999,-999,-999
CFA4,17.363,16.4392,16.1015,15.834,16.7999,16.0955,15.843,15.7331,357.414,29.8707,0.224256,0.171754,0.140239,0.102831,0.1992,0.141592,0.104571,0.0832069,2867462351704011136,17.248,16.4409,16.0822,15.8316
CFA4,18.0732,17.4477,17.2554,17.0647,17.691,17.2625,17.0998,17.0459,357.403,30.0162,0.246788,0.189043,0.153963,0.113254,0.2186,0.155451,0.115311,0.0915074,-999,-999,-999,-999,-999
CFA4,18.4015,17.8215,17.6068,17.4345,18.0569,17.5963,17.4179,17.3956,357.375,29.9572,0.242022,0.185042,0.151687,0.111542,0.2146,0.15331,0.113441,0.0898079,-999,-999,-999,-999,-999
CFA4,17.0896,16.3554,16.1054,15.8998,16.6283,16.1109,15.9253,15.8571,357.373,29.9749,0.243788,0.187043,0.152687,0.112254,0.2166,0.15431,0.114311,0.0905074,-999,-999,-999,-999,-999
CFA4,16.19,15.4818,15.252,15.0548,15.7536,15.2617,15.0813,15.0248,357.367,29.9837,0.243788,0.187043,0.152687,0.112254,0.2166,0.15431,0.114311,0.0905074,2867475717641409792,16.0877,15.4906,15.2542,15.0758
CFA4,16.7708,15.8433,15.4992,15.2054,16.252,15.5421,15.2715,15.1329,357.366,30.0209,0.248788,0.190139,0.155687,0.114254,0.2204,0.15731,0.116311,0.0925074,2867480184407396736,16.7161,15.8741,15.5225,15.2457
CFA4,16.4045,15.806,15.6447,15.507,16.0042,15.6228,15.503,15.4647,357.358,29.8607,0.231022,0.17685,0.144963,0.106542,0.205,0.146451,0.108441,0.0862069,-999,-999,-999,-999,-999
CFA4,18.039,17.3503,17.1366,16.9724,17.5852,17.1608,16.9985,16.9325,357.331,29.9651,0.243022,0.186042,0.151963,0.111542,0.2156,0.153451,0.113441,0.0905074,2867475545842718208,17.8864,17.3507,17.1494,16.9823
CFA4,16.8781,16.1922,15.971,15.7959,16.468,15.994,15.8351,15.7869,340.104,24.6738,0.178958,0.136984,0.111792,0.0824068,0.1588,0.112873,0.0838305,0.0663054,1877066803328675968,16.8198,16.2113,15.9816,15.8285
CFA4,18.6524,18.0706,17.9028,17.7296,18.2597,17.887,17.7376,17.7193,340.1,24.7722,0.173958,0.132984,0.108792,0.0804068,0.1548,0.109873,0.0818305,0.0643054,-999,-999,-999,-999,-999
CFA4,17.311,16.3481,15.9753,15.6816,16.7302,15.9846,15.7093,15.5909,340.093,24.6166,0.189724,0.145176,0.118515,0.0871186,0.1684,0.119732,0.0887006,0.0706059,1877064917838382592,17.211,16.3445,15.9558,15.6956
CFA4,18.7193,18.2332,18.1381,17.9649,18.4156,18.1133,18.0221,17.9555,340.086,24.7779,0.173958,0.132984,0.108792,0.0804068,0.1548,0.109873,0.0818305,0.0643054,-999,-999,-999,-999,-999
CFA4,17.9025,17.3235,17.1526,16.9969,17.5302,17.1515,17.005,16.9766,340.081,24.6142,0.189724,0.145176,0.118515,0.0871186,0.1684,0.119732,0.0887006,0.0706059,-999,-999,-999,-999,-999
CFA4,18.5576,17.9405,17.7257,17.5831,18.1349,17.725,17.5687,17.5145,340.073,24.7226,0.173958,0.132887,0.108792,0.0796949,0.154,0.109873,0.0809605,0.0643054,-999,-999,-999,-999,-999
CFA4,16.5079,15.7588,15.4927,15.256,16.0379,15.4877,15.2716,15.1942,340.07,24.7142,0.173958,0.132887,0.108792,0.0796949,0.154,0.109873,0.0809605,0.0643054,-999,-999,-999,-999,-999
CFA4,18.7824,18.1606,17.9993,17.8278,18.3234,17.9223,17.7749,17.7202,340.068,24.6588,0.177958,0.135984,0.111515,0.0814068,0.1578,0.112732,0.0828305,0.0663054,-999,-999,-999,-999,-999
CFA4,16.7773,16.0356,15.7653,15.5277,16.305,15.7977,15.5463,15.474,340.066,24.7641,0.173192,0.132887,0.108792,0.0794068,0.154,0.109873,0.0808305,0.0643054,-999,-999,-999,-999,-999
CFA4,17.685,16.8802,16.6013,16.3641,17.172,16.5987,16.351,16.2557,340.06,24.6678,0.177958,0.135984,0.110792,0.0814068,0.1578,0.111873,0.0828305,0.0663054,-999,-999,-999,-999,-999
CFA4,17.8253,17.2211,17.0481,16.8802,17.4098,17.035,16.8886,16.8707,340.059,24.7687,0.173192,0.132887,0.108792,0.0794068,0.154,0.109873,0.0808305,0.0643054,1877080104842732160,17.7275,17.2211,17.0348,16.8957
CFA4,16.5551,15.9092,15.7019,15.4873,16.1456,15.7103,15.5147,15.4356,340.05,24.7493,0.173192,0.132887,0.108792,0.0794068,0.154,0.109873,0.0808305,0.0643054,-999,-999,-999,-999,-999
CFA4,17.5562,16.9512,16.7813,16.6164,17.1368,16.7444,16.5881,16.5573,340.049,24.6329,0.177192,0.135984,0.110792,0.0814068,0.1578,0.111873,0.0828305,0.0663054,1877065914270793216,17.441,16.946,16.7506,16.5882
CFA4,17.4713,16.6516,16.3577,16.0915,16.9654,16.3436,16.1185,16.0273,340.044,24.7598,0.172192,0.131887,0.107792,0.0794068,0.153,0.108873,0.0808305,0.0643054,1877080070482993920,17.3585,16.636,16.3316,16.1016
CFA4,16.3323,15.5525,15.2716,15.0406,15.851,15.2765,15.0667,14.9824,340.044,24.7544,0.173192,0.132887,0.108792,0.0794068,0.154,0.109873,0.0808305,0.0643054,1877080070482994176,16.2172,15.5384,15.2749,15.0587
CFA4,18.4995,17.6259,17.2862,17.0494,17.9505,17.2908,17.0531,16.9509,340.037,24.6603,0.176958,0.135887,0.110792,0.0814068,0.157,0.111873,0.0828305,0.0663054,1877066223508436480,18.357,17.598,17.2776,17.0448
CFA4,17.9669,17.4743,17.3023,17.1293,17.6387,17.2725,17.1225,17.0855,340.027,24.6844,0.175958,0.134887,0.109792,0.0804068,0.156,0.110873,0.0818305,0.0653054,-999,-999,-999,-999,-999
CFA4,18.4031,17.8752,17.7011,17.4309,18.0898,17.7436,17.5998,17.5552,340.016,24.7235,0.175192,0.133984,0.109792,0.0804068,0.1558,0.110873,0.0818305,0.0653054,-999,-999,-999,-999,-999
CFA4,17.4589,16.8668,16.6435,16.4245,17.0705,16.6027,16.411,16.3353,340.014,24.653,0.175192,0.133984,0.109792,0.0804068,0.1558,0.110873,0.0818305,0.0653054,1877065811191575808,17.3805,16.8323,16.6028,16.3993
CFA4,18.5583,17.9561,17.7392,17.5527,18.1795,17.7488,17.5728,17.5234,339.994,24.7529,0.176192,0.134984,0.110515,0.0814068,0.1568,0.111732,0.0828305,0.0653054,-999,-999,-999,-999,-999
CFA4,18.6876,17.9534,17.6938,17.4558,18.158,17.6265,17.4031,17.3177,339.99,24.6786,0.174958,0.133887,0.108792,0.0804068,0.155,0.109873,0.0818305,0.0653054,-999,-999,-999,-999,-999
CFA4,16.3013,15.7371,15.5812,15.4904,16.1255,15.6961,15.5591,15.5101,339.987,24.6596,0.174192,0.133887,0.108792,0.0804068,0.155,0.109873,0.0818305,0.0650049,1877077596581835008,16.4494,15.8962,15.7021,15.5523
CFA4,16.4584,15.8581,15.6679,15.5058,16.0715,15.6616,15.5114,15.4816,339.978,24.7054,0.175958,0.134887,0.109792,0.0814068,0.156,0.110873,0.0828305,0.0653054,1877078352496076928,16.3781,15.848,15.6508,15.5066
CFA4,16.9587,16.0303,15.6489,15.3115,16.4046,15.6668,15.3376,15.1932,339.975,24.7243,0.175958,0.134984,0.109792,0.0814068,0.1568,0.110873,0.0828305,0.0653054,1877079142770058368,16.8674,16.0314,15.6383,15.3238
CFA4,16.6404,15.842,15.529,15.2666,16.2214,15.6124,15.3366,15.2261,339.97,24.775,0.177192,0.135984,0.110792,0.0814068,0.1578,0.111873,0.0828305,0.0663054,-999,-999,-999,-999,-999
CFA4,16.0478,15.4929,15.3124,15.1612,15.6982,15.3125,15.172,15.1285,339.97,24.6774,0.174958,0.133984,0.109792,0.0804068,0.1558,0.110873,0.0818305,0.0653054,-999,-999,-999,-999,-999
CFA4,18.4438,17.7728,17.5826,17.4482,17.9835,17.572,17.4249,17.3611,339.958,24.6447,0.173958,0.132887,0.108792,0.0796949,0.154,0.109873,0.0809605,0.0643054,-999,-999,-999,-999,-999
CFA4,17.1643,16.4236,16.1415,15.9096,16.6907,16.1411,15.9178,15.8418,339.958,24.704,0.176958,0.134984,0.110792,0.0814068,0.1568,0.111873,0.0828305,0.0653054,-999,-999,-999,-999,-999
CFA4,17.5006,16.8045,16.5651,16.355,17.065,16.582,16.3771,16.3206,339.951,24.7644,0.177192,0.135984,0.110792,0.0814068,0.1578,0.111873,0.0828305,0.0663054,-999,-999,-999,-999,-999
CFA4,18.2842,17.6792,17.4826,17.3505,17.9194,17.486,17.3362,17.2833,339.949,24.7406,0.177958,0.135984,0.111515,0.0814068,0.1578,0.112732,0.0828305,0.0663054,-999,-999,-999,-999,-999
CFA4,16.5673,15.8666,15.6486,15.4632,16.1348,15.6335,15.4687,15.4172,359.258,5.50076,0.197724,0.151273,0.123515,0.0911186,0.1752,0.124732,0.0927006,0.0736059,-999,-999,-999,-999,-999
CFA4,17.5241,16.6411,16.2971,15.9869,16.9822,16.2865,16.005,15.8515,359.251,5.5158,0.19749,0.151273,0.123515,0.0911186,0.1752,0.124732,0.0927006,0.0736059,-999,-999,-999,-999,-999
CFA4,16.6718,15.8633,15.5684,15.2971,16.3085,15.7055,15.4618,15.3469,359.218,5.57805,0.194724,0.149273,0.122239,0.0901186,0.1732,0.123592,0.0917006,0.0726059,-999,-999,-999,-999,-999
CFA4,16.775,16.1458,15.9609,15.7946,16.3452,15.9202,15.7793,15.7324,359.193,5.42162,0.183958,0.14108,0.114792,0.0844068,0.1636,0.115873,0.0858305,0.0683054,-999,-999,-999,-999,-999
CFA4,16.7449,15.9168,15.6091,15.3536,16.2311,15.5874,15.3552,15.2551,359.184,5.47759,0.190724,0.146176,0.119515,0.0874068,0.1694,0.120732,0.0888305,0.0706059,-999,-999,-999,-999,-999
CFA4,16.3729,15.6248,15.3769,15.166,15.9104,15.3824,15.1942,15.1159,359.152,5.5682,0.189724,0.145176,0.118515,0.0871186,0.1684,0.119732,0.0887006,0.0706059,-999,-999,-999,-999,-999
CFA4,17.9808,17.0133,16.6201,16.2873,17.3979,16.6387,16.3247,16.1898,359.134,5.55453,0.186724,0.14308,0.116515,0.0861186,0.1656,0.117732,0.0877006,0.0696059,-999,-999,-999,-999,-999
CFA4,17.7085,17.0905,16.9185,16.7956,17.281,16.9265,16.7879,16.7621,308.804,-23.0731,0.155192,0.118599,0.0970676,0.0709831,0.1376,0.0980141,0.0720904,0.0577044,6854875973171476480,17.5679,17.0975,16.9282,16.7897
CFA4,18.1594,17.5191,17.3374,17.1658,17.745,17.3121,17.1327,17.0744,308.797,-23.1335,0.153426,0.117502,0.0960676,0.0706949,0.1358,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999
CFA4,15.9166,15.1619,14.913,14.7032,15.4383,14.9131,14.7283,14.6713,308.795,-23.0577,0.154426,0.118599,0.0967915,0.0706949,0.1376,0.0978732,0.0719605,0.0577044,-999,-999,-999,-999,-999
CFA4,17.604,16.9358,16.7776,16.5805,17.2249,16.7627,16.5871,16.5373,308.795,-23.0794,0.155192,0.118599,0.0970676,0.0709831,0.1376,0.0980141,0.0720904,0.0577044,6854875870092262016,17.5742,16.9803,16.7636,16.5827
CFA4,17.3392,16.5371,16.2497,15.977,16.8536,16.2522,15.9977,15.8882,308.786,-23.1259,0.153426,0.117502,0.0960676,0.0706949,0.1358,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999
CFA4,16.9783,16.3761,16.2158,16.0556,16.59,16.2045,16.0509,16.0166,308.773,-23.1444,0.149426,0.114502,0.0930676,0.0686949,0.1328,0.0940141,0.0699605,0.0557044,6854868791986145280,16.8738,16.3747,16.1912,16.0516
CFA4,18.0476,17.2724,17.016,16.7994,17.56,17.0332,16.8225,16.7558,308.772,-23.121,0.150426,0.114502,0.0940676,0.0689831,0.1328,0.0950141,0.0700904,0.0557044,6854869719699087488,17.9893,17.2934,17.0194,16.8192
CFA4,17.3926,16.7764,16.5916,16.4345,16.9907,16.5841,16.4397,16.4051,308.767,-23.0903,0.150426,0.114599,0.0940676,0.0689831,0.1336,0.0950141,0.0700904,0.0557044,6854869960217264896,17.2791,16.7662,16.568,16.4304
CFA4,17.2932,16.6882,16.4713,16.3165,16.9198,16.4935,16.3358,16.3118,308.765,-23.0999,0.150426,0.114599,0.0940676,0.0689831,0.1336,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999
CFA4,18.0027,17.0733,16.7154,16.3965,17.4297,16.6881,16.3961,16.2725,308.755,-23.1576,0.14666,0.112406,0.0920676,0.0676949,0.13,0.0930141,0.0689605,0.0547044,6854869135583529728,17.9029,17.0629,16.665,16.3865
CFA4,16.1648,15.4138,15.1649,14.9592,15.7086,15.1903,14.9832,14.9208,308.751,-23.0767,0.149426,0.114502,0.0940676,0.0686949,0.1328,0.0950141,0.0699605,0.0557044,6854872983874249088,16.0882,15.435,15.1826,15.011
CFA4,18.4363,17.7151,17.4512,17.2646,17.9608,17.4589,17.2655,17.193,308.751,-23.1418,0.14666,0.112406,0.0920676,0.0676949,0.13,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,17.0203,16.3196,16.0931,15.9315,16.5666,16.0965,15.9303,15.8965,308.747,-23.1464,0.14666,0.112406,0.0920676,0.0676949,0.13,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,16.949,16.0837,15.7536,15.4775,16.4108,15.7746,15.5074,15.403,308.743,-23.0228,0.150426,0.115502,0.0940676,0.0696949,0.1338,0.0950141,0.0709605,0.0560049,6854879237347383296,16.8765,16.0851,15.7574,15.5007
CFA4,17.5459,16.9353,16.7344,16.5432,17.2639,16.893,16.7452,16.6981,308.735,-23.0989,0.149426,0.114502,0.0930676,0.0686949,0.1328,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999
CFA4,18.353,17.8038,17.6275,17.4556,17.9616,17.5955,17.4351,17.41,308.732,-23.0897,0.149426,0.114502,0.0940676,0.0686949,0.1328,0.0950141,0.0699605,0.0557044,6854872842136745216,18.232,17.7764,17.6091,17.4574
CFA4,16.1743,15.5321,15.3312,15.1666,15.7682,15.3248,15.1734,15.1428,308.73,-23.0723,0.149426,0.114502,0.0940676,0.0686949,0.1328,0.0950141,0.0699605,0.0557044,-999,-999,-999,-999,-999
CFA4,16.1708,15.4979,15.2767,15.1221,15.7331,15.2833,15.1193,15.0904,308.729,-23.13,0.148426,0.113503,0.0930676,0.0679831,0.1318,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999
CFA4,17.6044,17.0226,16.857,16.7205,17.188,16.8272,16.6939,16.6721,308.728,-23.0859,0.149426,0.114502,0.0940676,0.0686949,0.1328,0.0950141,0.0699605,0.0557044,6854872846435297792,17.4377,16.9815,16.8192,16.6832
CFA4,17.2152,16.4131,16.1204,15.8367,16.6741,16.1073,15.8313,15.7175,308.721,-23.0946,0.14666,0.112406,0.0920676,0.0676949,0.13,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,18.3136,17.5394,17.2328,17.009,17.8378,17.2529,17.0398,16.9691,308.711,-23.0208,0.149426,0.114502,0.0933437,0.0686949,0.1328,0.0941549,0.0699605,0.0557044,6854879958901158656,18.2594,17.546,17.242,17.0523
CFA4,16.4394,15.5035,15.1658,14.8369,15.8778,15.177,14.8576,14.7247,308.709,-23.0771,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,16.7485,16.1285,15.9373,15.7743,16.3374,15.9279,15.7734,15.7382,308.704,-23.0973,0.14666,0.112406,0.0920676,0.0676949,0.13,0.0930141,0.0689605,0.0547044,6854872880795194112,16.6455,16.1119,15.9111,15.7689
CFA4,17.99,17.3013,17.0491,16.8252,17.5463,17.0555,16.8459,16.7824,308.678,-23.0817,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999
CFA4,15.8692,15.2056,14.9802,14.7817,15.482,15.0003,14.8119,14.7574,308.676,-23.0689,0.147426,0.112503,0.0920676,0.0676949,0.1308,0.0930141,0.0689605,0.0547044,6854873911587347072,15.7898,15.211,14.9753,14.8003
CFA4,16.7099,16.1578,15.988,15.8394,16.3631,16.0068,15.8688,15.8492,308.672,-23.0326,0.149426,0.114502,0.0933437,0.0686949,0.1328,0.0941549,0.0699605,0.0557044,6854874323904072704,16.6246,16.168,16.0061,15.8705
CFA4,17.5001,16.7947,16.5596,16.3831,17.0654,16.5695,16.4055,16.371,308.672,-23.019,0.149426,0.114502,0.0933437,0.0686949,0.1328,0.0941549,0.0699605,0.0557044,-999,-999,-999,-999,-999
CFA4,16.1888,15.6154,15.4231,15.2826,15.821,15.4266,15.2843,15.26,308.661,-23.0997,0.146426,0.112406,0.0913437,0.0669831,0.13,0.0921549,0.0680904,0.0547044,-999,-999,-999,-999,-999
CFA4,17.8733,17.0545,16.718,16.475,17.4638,16.7754,16.4959,16.3834,308.659,-23.0614,0.148426,0.113503,0.0930676,0.0679831,0.1318,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999
CFA4,16.711,16.0632,15.8282,15.6127,16.275,15.8045,15.5961,15.5273,308.648,-23.14,0.146426,0.111503,0.0910676,0.0669831,0.1298,0.0920141,0.0680904,0.0547044,6854870853570476544,16.607,16.0234,15.785,15.5862
CFA4,18.0147,17.1448,16.8008,16.5397,17.4591,16.7909,16.5423,16.4512,308.642,-23.1019,0.149426,0.114502,0.0930676,0.0686949,0.1328,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999
CFA4,18.2878,17.5768,17.2958,17.0823,17.7843,17.272,17.0669,16.9949,330.468,-21.4763,0.115128,0.088925,0.0723437,0.0532712,0.103,0.0731549,0.0542203,0.0431034,6820031448956430336,18.2097,17.5333,17.2676,17.054
